c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143656360705    -2.92386156944357    -2.665180404423959    -2.640946306468169    -2.888704688340748    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365723684    -2.8912718594161495    -2.681905785320919    -2.6874963397271223    -2.9000880262429694    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143658609786    -3.0636978200622034    -2.8166126301425716    -2.7670582564606288    -2.3253936615074213    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657287413    -2.8884790897031385    -3.0285827768311675    -2.7960745299527683    -2.6805417206089035    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143652440277    -2.8183175853673688    -2.979039836119097    -2.8719267648056395    -2.540542704063836    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657747755    -3.0489895921123518    -2.6952130975073674    -2.6586957659305575    -2.7010166417955483    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365601569    -2.806116654774768    -2.635556203587004    -2.92850572880931    -2.9589839766489994    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365636074    -2.9421097474451035    -2.9578127389418856    -2.8384959931853855    -2.7105138281541157    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657077465    -2.7299637817934075    -2.65078394532251    -2.747650185937446    -2.814931699902781    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143647250375    -2.827633074580754    -2.6140735612514705    -2.824516089954811    -2.7614255942564165    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.82051436572875    -2.8541929232965417    -2.746991784366302    -2.832491124256666    -2.5480971386575435    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514364768456    -2.7979727242245787    -3.05321000051759    -2.8045821349118247    -2.8098942412864507    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657236778    -2.7499757596788683    -2.943283040152938    -2.82186529450651    -2.6328668872614918    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143647250375    -2.700602411586128    -2.9968713381622627    -2.887515523072707    -2.940587953576811    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365723685    -2.783000579135938    -3.0376573751711717    -2.7606791034937324    -2.647544764991765    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365776767    -2.9062362362452245    -2.784121070328683    -2.8304708421988583    -2.911709525551079    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143656446396    -2.7082243126069865    -3.071635718934806    -3.014449231518273    -2.974496068898248    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365636081    -2.716873825937268    -2.824621634175509    -2.8107519227938633    -2.475310716510366    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657839122    -2.733505880213208    -2.868002151303421    -2.7952519019198205    -3.141332389142214    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657236813    -3.1286896441797114    -2.646354582942315    -2.8280672261126956    -3.1008731449999325    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365723682    -2.7340146523552256    -2.7722565428511707    -2.8258538401857725    -2.9312075350771667    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657843066    -2.746142702525666    -3.208658337137883    -2.9342353467153504    -2.5233739440117566    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514364756128    -2.7748595431866674    -2.59019679570129    -2.628393578634251    -2.4769624908109664    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143656850997    -2.9711564446036185    -2.7401279190618437    -2.7682286302454733    -2.745740429302475    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657236866    -2.8522521265356184    -2.8760410466046853    -2.7479044544526277    -2.630416836136623    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365723684    -2.7110957389874617    -2.852480013377468    -2.788806959556286    -3.1695794105541766    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143645797954    -2.772445110831808    -2.841781966179594    -2.8617299304475914    -3.012107462871516    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143647561175    -2.9223411224399922    -3.0212810218627437    -2.8680369661976632    -2.807239055218754    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143647250375    -2.78660089894875    -2.7515614776252786    -2.72154188171766    -2.7191524718516935    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365636073    -2.918801453100726    -3.036460630624971    -2.821963834311003    -3.1385617148478047    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365643905    -2.937163960390158    -2.9719203458343344    -2.888778253076681    -2.815293521508868    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657287475    -2.8525146145458398    -2.954443732070971    -2.7768552117096736    -3.0528660589313152    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143656349425    -2.7136547081644524    -2.939363114779228    -2.953788648645947    -2.845537916164211    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143658080174    -2.8134776146451275    -2.740445838476457    -2.7511634558913602    -2.89556296043644    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143657839122    -2.8452867395977854    -2.952711664187133    -2.780555589705422    -2.7594071068735495    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.820514365668575    -2.821256606720758    -2.814040441742962    -3.0290497539936476    -2.7710785395051243    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143647240782    -2.817184455420286    -2.9161775083989596    -2.7656664860455993    -2.9594165642837402    -2.800261396692418
-0.47974113077756264    -2.8205143689299184    -2.2268154666454065    -2.8205143647250464    -2.8559608779630317    -2.8731731804136738    -2.891504209172838    -2.9760345338047443    -2.800261396692418
