c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566086    -6.0217374291779    -5.784309800831127    -5.846905355572159    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566111    -6.045719381722725    -6.103764482444407    -5.637185188212637    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.9955827475661    -5.949148383346367    -6.738678951777427    -6.10238517714171    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566084    -6.012632177768223    -5.608014049046646    -5.202350272172576    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566061    -6.003184857870743    -5.832215956727221    -6.759185211917426    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566102    -5.899865000190004    -5.96856717031493    -5.980814129104918    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.9955827475660595    -5.977888405065287    -6.131652586863478    -5.349303137527905    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566077    -5.990858777810822    -5.879129239005545    -5.37311471484282    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566079    -6.0618583547558185    -6.560458632642953    -5.73101826038355    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566052    -6.04634629044536    -6.717284140845683    -5.49815080924228    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566063    -6.114197299646799    -5.412995247978537    -6.389549460716525    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.99558274756609    -6.079701102818273    -6.108515738587249    -5.923468066898013    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566072    -5.949919244801056    -6.0280705254678795    -6.179724601585603    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566072    -6.050082332196079    -5.061752326083958    -5.837576723063063    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566054    -6.059062448845327    -6.321223094770325    -5.099973949422396    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.9955827475660755    -5.998297599082447    -6.783628855775756    -5.78189913343505    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566063    -6.048730174488595    -6.682781951824731    -5.416278622687447    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566056    -5.97494186161099    -6.03556897332531    -6.207107876510467    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566036    -6.021826977539893    -6.372456717894169    -6.410909666844163    8.903769285381507    -6.06792591805239
0.6133397459479976    -5.9955827404309545    -5.5163158046879825    -5.995582747566086    -6.203728337508868    -6.3894260999643    -5.839654638522807    8.903769285381507    -6.06792591805239
