c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.9422184101464333    -1.871975304254753    -1.8698618799231599    -1.8826305402003518    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440506    -1.9713005666749903    -1.855322071547167    -1.8773567887150366    -1.8701127787707104    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.9996457347943708    -1.8604982371658279    -1.8595485229075812    -1.8475055647581122    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405073    -1.8752771514095259    -1.892462926029221    -1.7841446910273902    -1.7784924517605665    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.8931076416747668    -1.8660475258521947    -1.8056529310849891    -1.838078199963147    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.814774092397862    -1.949623321327749    -1.896366796171362    -1.8110467901874028    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.9493193553642931    -1.8066203435830073    -1.7867585969185211    -2.0014612498261637    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.8884672327775625    -1.8574480625589458    -1.8504679322529982    -1.9317411817444525    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405077    -1.8834529195838257    -1.8706289245523378    -1.8080969377303524    -1.8956745975043805    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.8125899794368538    -1.852533244812456    -1.842036820700025    -1.849798214392604    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.8075937698616864    -1.8042394751669328    -1.8719882208530625    -1.8917353636115415    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440505    -1.787133469460461    -1.8930739785315363    -1.8821783649386497    -2.0078908686557364    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.957592824015915    -1.8181385698603942    -1.9165062359739207    -1.8223359269270343    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440506    -1.8322864378660673    -1.8617726713606118    -1.9151717372494719    -1.8077044409602103    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.8963021640520388    -1.9654014696009816    -1.891483255437552    -1.99818801731112    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405073    -1.8588083997820974    -1.9486000552245708    -1.9713766363890006    -1.9186640820585488    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405077    -1.9358435245501653    -1.8568615908341273    -1.8528449341548088    -2.0405615595594258    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440502    -1.9383374017572774    -1.8694675683238366    -1.8473607280156328    -1.8505843013659873    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.8601588673957266    -1.8256475375277292    -1.8764103626518085    -1.8644693365150795    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.9202150077287197    -1.8980357795188514    -1.9044921808365678    -1.8763855373572627    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.825481377314781    -1.878730429256454    -1.870863009616299    -1.8707092847413707    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.8820910911261248    -1.8695620633420496    -1.8456266444320166    -1.8184859673330265    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405073    -1.8332326876454885    -1.8685976155481876    -1.8435690760818353    -1.879820768876893    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405042    -1.8383541511610937    -1.8663112127253436    -1.8469444070379837    -1.8681703653354305    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.8956930134672234    -1.8711695711526772    -1.8522638718819637    -1.8180922635893069    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.8893400388694293    -1.8847409497425787    -1.829086007419529    -1.8664131632995005    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.825707709184352    -1.908572458582864    -1.8197882999788375    -1.9129985556098121    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440506    -1.8518099424418668    -1.8688134661008595    -1.8513837670831381    -1.9295446572481978    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405077    -1.8056690210193709    -1.9026684057512986    -1.9057828780716919    -1.917948215646038    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405073    -1.8388437228607482    -1.852994080306687    -1.794775507501873    -1.9692337639694975    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.8055758893083298    -1.853243774568272    -1.9343561177914612    -1.8766331157039324    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.9565976683790685    -1.911614310503443    -1.7970696619017335    -1.9633204395783748    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -2.0343272638353427    -1.882102524603026    -1.9148658071346227    -1.8098618013383079    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440509    -1.75946816122668    -1.8693259778958757    -1.893095944448534    -2.015905638446582    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.8990000087374912    -1.9148854914203066    -1.8306010435017268    -1.943289090708317    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.8640297830304013    -1.9510453710191338    -1.810897858514259    -1.9353245981069414    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440505    -1.8467380749643718    -1.8522082804554068    -1.8615645932302436    -1.9339145704008107    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405073    -2.1651854728365354    -1.9353316517784105    -1.824279623281988    -1.847007431137619    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405042    -1.8513829112069893    -1.930472870425945    -1.7662512165715534    -1.8920852574458082    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.941369513571856    -1.869081584608909    -1.8921215542734575    -1.8006209307383572    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.8045485241999946    -1.9694541611921317    -1.8655775007426    -2.1052383626776976    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440506    -1.9412489312701715    -1.83354194998835    -1.881705063476496    -1.7410224126573106    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440505    -1.9403345847345081    -1.9155664731786788    -1.8877897948723044    -1.824610205023852    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.944469285936464    -2.005306909523579    -1.8346777062994426    -1.9563696594677995    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.8427518544042676    -1.91313867582052    -1.832617870455884    -1.780784604362652    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.9179884275237065    -1.7169539445527007    -1.8966113348140128    -1.8613317257730977    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405095    -1.7850861861544858    -1.832111030272809    -1.8485654080959144    -1.8800354780640798    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.896708318911604    -1.773676951335893    -1.795357353522939    -1.93550441256322    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.853686668546979    -1.875921628253308    -1.8599634883056837    -1.7363446633689448    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440505    -1.8909150046835745    -1.8165847198803344    -1.867666993062355    -1.889693368313541    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405055    -1.892592359945577    -1.96155084101203    -1.7908221776730004    -1.8305104234296956    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.8168278966616163    -1.8612749891739546    -1.804544617944783    -1.8500173438271776    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.9297671619389978    -1.7853399762158038    -1.8414743306482244    -1.968071191696848    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440506    -1.830931618926018    -1.816362768711245    -1.8907133345340992    -1.8677552956542023    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.8826286743422087    -1.8919938840671124    -1.9668306975091758    -1.9503050642411572    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405077    -1.8980759327594243    -1.8974873094478553    -1.9218738200749705    -1.807667967488074    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405068    -1.8485115902882667    -1.8667958792404449    -1.8709266276308456    -1.8303631329600916    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440505    -1.9748994932605657    -1.8238597627624007    -1.9166045174168083    -1.8641918806663547    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405064    -1.8324055741170202    -1.8318766082668945    -1.8561420188105877    -1.8462876099279684    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440505    -1.866046498085741    -1.8794564809781344    -1.8965914987883363    -1.7093752266611697    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.8722159814405046    -1.8126755801323675    -1.8983204956410846    -1.8516219758127495    -1.8148658898084795    -1.9032660709804547
-0.573754370523556    -1.8722159944241143    -1.4097529967021196    -1.872215981440506    -1.8477002204708    -1.9505867735340154    -1.8626339539853602    -1.8406375298695938    -1.9032660709804547
