0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.04804646739099-0.011409912452660547j)    -1.0594735010032494    -1.067482457555107    -1.0600426207375708    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0478193008450192-0.015755219262751426j)    -1.0574245194741527    -1.0568022217257649    -1.0581945950321712    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0575563311638387+0.02700578159255352j)    -1.060497991767798    -1.0365187008046215    -1.06874898426278    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0543554853614723+0.021326981564411686j)    -1.0545217956412654    -1.0516947034101847    -1.0500697305046884    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0585543508889101-0.005477547590263062j)    -1.0574245194741527    -1.0469026076634713    -1.0646865519990383    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0570489335186073-0.032082795702989116j)    -1.05144832334762    -1.0351040096117028    -1.0600426207375708    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0611977498422493-0.0009570395971922788j)    -1.0579367648564268    -1.0512932335834044    -1.0691711598320037    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0699029561688405+0.02189495093531866j)    -1.0548632925627814    -1.0543966270532203    -1.063260701862863    -1.0551598227014738
c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.040912663886182+0.0009043236855694291j)    -1.053668053337475    -1.051904985122763    -1.0399375168433045    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0577305397205217+0.02256415735545182j)    -1.0572537710133945    -1.0526441954049228    -1.0437370969663236    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0387973391488912-0.011683994132046637j)    -1.0564000287096043    -1.0561267408150061    -1.0341863823026654    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0627670402502245-0.012063812263862658j)    -1.0577660163956688    -1.060284767135849    -1.067641780983609    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0571363416053159+0.015851285372476577j)    -1.0528143110336845    -1.0613617178733878    -1.055398689476103    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.080692086902091-0.0047727312629116505j)    -1.0552047894842977    -1.0517998442664742    -1.0562430406145518    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0518766910307744+0.004155579511663884j)    -1.056229280248846    -1.0629866907788845    -1.039937516843304    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0657327284410836-0.017228210273366507j)    -1.0543510471805073    -1.045573963728466    -1.0712820376781256    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0386100348598426-0.006579359520379194j)    -1.0593027525424914    -1.054839508364889    -1.0721263888165742    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0501074409769946-0.005712903373464004j)    -1.0569891108992195    -1.0558527297310278    -1.0549765139068787    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0442596254209686-0.0020730122188910767j)    -1.053668053337475    -1.0583857831463734    -1.067904633124331    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0664991730265905+0.00805482868608253j)    -1.0586197586994592    -1.0578154430919033    -1.0708598621089012    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0591645287646219-0.001502145497383671j)    -1.0557170348665719    -1.0643376526004027    -1.0801477246318374    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0475525498723974-0.003823081600666808j)    -1.0526435625729265    -1.0633244312342645    -1.0632607018628637    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0554811480931952-0.01604192894862907j)    -1.0519605687298943    -1.0559578705873167    -1.0526027839200347    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0472741272861148+0.006058481807814431j)    -1.0511068264261039    -1.0547120496220879    -1.0407818679817533    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0596178965903693-0.02048636967604926j)    -1.053838801798233    -1.0292572810139629    -1.0490660559377383    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0639510670262249+0.0076453242888787345j)    -1.0526435625729265    -1.044433283619526    -1.0511769337838595    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0614861618700855+0.022296404027110608j)    -1.048887096436249    -1.058258324403572    -1.0323383565972661    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.059202671061778+0.0177825092230936j)    -1.0540095502589912    -1.0550083785925786    -1.0586167706013954    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.045000546559662+0.023548134221656768j)    -1.053838801798233    -1.065962625505899    -1.031231153318095    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0480779085859275+2.3526083545648174e-05j)    -1.0579367648564268    -1.0584909240026623    -1.0581945950321712    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0334798562924998-0.04019069842431115j)    -1.0533265564159588    -1.0415624897488005    -1.0299646266104219    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0402692346303277+0.03338905166833293j)    -1.053838801798233    -1.0454465049856645    -1.0270093976258516    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0472031240725779+0.01798676611132326j)    -1.0521313171906523    -1.0568659510971656    -1.0473773536608404    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0611856433273326-0.00583722098514849j)    -1.056058531788088    -1.0466285965794926    -1.035030733441114    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0456257417532573+0.015484640255286968j)    -1.0553755379450558    -1.053826286998751    -1.0570873917530004    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.061041866438749+0.014745425286837607j)    -1.0540095502589912    -1.046290856124113    -1.0570873917530001    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0609411968327627+0.01084569259585125j)    -1.056229280248846    -1.0606862369626289    -1.054554338337654    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0588661544282092-0.0012867470179551833j)    -1.0566134642855518    -1.0651182743674508    -1.0649494041397611    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0493898653019922+0.004036686631747433j)    -1.0572537710133945    -1.0618045991850562    -1.0308089777488707    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0504911147134504-0.019288522608303806j)    -1.0495700902792813    -1.0501111419895768    -1.0323383565972664    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0511577261567118+0.013306430715731593j)    -1.0552047894842977    -1.0500060011332877    -1.0549765139068787    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0518629872060685+0.005964326857574064j)    -1.0541802987197493    -1.0574777026365243    -1.040200368984027    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0552221733773612+0.03962501141006711j)    -1.053497304876717    -1.0507452114154474    -1.0657937552782097    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0340390115929334-0.010257223573688485j)    -1.0567415256311203    -1.0541640274541304    -1.0577724194629474    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0655640336394752+0.0071740749351468965j)    -1.056229280248846    -1.058048042690994    -1.0684861321220573    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.039143824251401+0.0035291677469856835j)    -1.0553755379450558    -1.0512932335834049    -1.0613091474452439    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.072545953990088-0.015498292250652246j)    -1.0572537710133945    -1.0439904023078577    -1.0515991093530836    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.058129137235799-0.0008981735053206333j)    -1.0574245194741527    -1.0634933014619536    -1.0566652161837757    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.059648201299268-0.004065378653233492j)    -1.0526435625729265    -1.0484224397126793    -1.0621534985836925    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0613141860732973+0.012629217553600258j)    -1.0545217956412654    -1.0641050530013119    -1.0579317428914488    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0432046178028804-0.019808636369413823j)    -1.058107513317185    -1.0554512599042476    -1.0312311533180953    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0586264321942365+0.004599124123089356j)    -1.0579367648564268    -1.0496045313065077    -1.0528656360607571    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0466257908829348+0.04327500254924206j)    -1.0526435625729265    -1.050955493128025    -1.0384081379949086    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.045398542083908-0.011621160506533284j)    -1.0523020656514104    -1.0504488824449558    -1.0254800187774562    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0517578945343313+0.0017450529449100454j)    -1.0517898202691363    -1.052580466033522    -1.0482217047992894    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0630466014932454+0.017604287784125264j)    -1.0505945810438297    -1.0643376526004027    -1.0312311533180951    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0482965424610255+0.0009229322250375613j)    -1.0550340410235395    -1.0531508060879915    -1.0416262191202015    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.053180252815674+0.017847303666757013j)    -1.0550340410235395    -1.052475325177233    -1.0679046331243314    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.064695604383116+0.02158945981849881j)    -1.0569122740918784    -1.0623112098681255    -1.0695933354012281    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0618173222072833+0.0029421407847559184j)    -1.0550340410235395    -1.0481484286287002    -1.0439999491070457    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0478748784030427-0.002860546843334651j)    -1.0550340410235395    -1.0425342996300513    -1.0801477246318374    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0551599929463122+0.00972948589775105j)    -1.0564000287096043    -1.068495678921245    -1.0369822878587338    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.056210804757251-0.005946860746189465j)    -1.0569122740918784    -1.0656886144219206    -1.041626219120202    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0462568420900178+0.03355667436795226j)    -1.058449010238701    -1.0613617178733878    -1.0316533288873193    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0576460538588084+0.0021539378404050705j)    -1.058449010238701    -1.0566970808694764    -1.0632607018628637    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0527718659111747+0.007277211729266794j)    -1.0533265564159588    -1.0494993904502181    -1.0246356676390074    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0607558037987814-0.01794516893734822j)    -1.0524728141121684    -1.0535522759147717    -1.0596204451683462    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0612922473211674+0.008980600800255752j)    -1.0557170348665719    -1.0623749392395263    -1.0746594422319204    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0400678890888282-0.011713541805068242j)    -1.0553755379450558    -1.0571399621811448    -1.0729707399550235    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0499717133060806+0.005108940571313304j)    -1.0541802987197493    -1.0627126796949058    -1.0683268086935551    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.065276026155912+0.007738605195615496j)    -1.0553755379450558    -1.0566970808694764    -1.044159272535548    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.052045077472058-0.018892433148489613j)    -1.058278261777943    -1.0546069087657988    -1.0549765139068787    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0470955328644431-0.014315378679558418j)    -1.058278261777943    -1.0576465728642137    -1.044581448104772    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.065025063766309-0.01119453658107831j)    -1.053668053337475    -1.0688334193766245    -1.0603054728782928    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0411389941078344+0.015674548164203196j)    -1.057740404126555    -1.0656248850505194    -1.0378266389971824    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.045959178055679+0.022802138911167072j)    -1.0550340410235395    -1.0585960648589519    -1.0577724194629474    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0558493949146068-0.015423744449413902j)    -1.0545217956412654    -1.0465234557232037    -1.0628385262936388    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0555460563176036+0.00985322848533295j)    -1.0548632925627814    -1.0625852209521043    -1.049647554935464    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.044248693120815+0.013511386335528045j)    -1.0555462864058138    -1.0529182064889016    -1.0473773536608406    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0567930824267817-0.028088770379420314j)    -1.053668053337475    -1.0455739637284664    -1.0632607018628637    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0362385617277818-0.02244431765105265j)    -1.0548632925627814    -1.0647805339120708    -1.0428927458278745    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0610523988853824-0.0009093012260215975j)    -1.0533265564159588    -1.0656886144219206    -1.04922537936624    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.081519282538221+0.01323222731729218j)    -1.0533265564159588    -1.0488876389108603    -1.049066055937738    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0429196314715523+0.025011188034531295j)    -1.058449010238701    -1.0607913778189184    -1.0494882315069625    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.0521296711080963-0.004622474751591388j)    -1.051277574886862    -1.0522427255781421    -1.0624163507244144    -1.0551598227014738
0.997415976340773    -1.0551597944706257    -1.0429962745400954    -1.0551597944706257    (-1.07939696983044-0.021413071485263627j)    -1.0570830225526364    -1.0576465728642137    -1.0586167706013954    -1.0551598227014738
