c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8678079633745763+0.05815859406901537j)    -1.8298636817114313    -2.000824127093052    -1.8403085318576815    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8312292267098371+0.008566203339096353j)    -1.8597031599624911    -1.8951609574015231    -1.8321233210376333    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8036196138488054+0.02595803242615856j)    -1.9005724953456595    -1.7901879907516778    -1.9447566152588267    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.7958901872617525-0.2254559484124084j)    -1.841860493555137    -1.974117509040939    -1.9164494918992125    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8637368779059058+0.03227516662635567j)    -1.8050097799100326    -1.8468518101711584    -1.9219142250961305    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8094981630594054+0.012935941734317561j)    -1.8381086629710555    -1.826364838386057    -1.8771921840078594    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.9300572816494745+0.0010749607911589444j)    -1.8466678292914986    -1.8137995358079027    -1.8185123623446464    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8801092362420622+0.010340932698318789j)    -1.9053814855864548    -1.8808876632345017    -1.908201463179593    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.892659912377234-0.03346273501909856j)    -1.7727827988546991    -1.8632395767260748    -1.785343366602612    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.87006862991621-0.13671029774873789j)    -1.882798463570295    -1.843387810009835    -1.8561624339709952    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8646077652047-0.09237486240151253j)    -1.861323652183384    -1.8027899767133442    -1.8822349361212631    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.889156929701481-0.12309549443761088j)    -1.8293223038022521    -1.8728303591365314    -1.7418698998762772    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.7282328685876978-0.03263379393053426j)    -1.770319346207677    -1.865047701615213    -1.9290367447810652    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.8321558160966807-0.055238817877441254j)    -1.8638958044848466    -1.7690374504792814    -2.024375810739792    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.9167360771354405-0.024517155871262398j)    -1.8555907405875876    -1.987779329651878    -1.81934404609355    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.7808602959495212+0.19502018581525887j)    -1.9463600344065217    -1.8660129438602828    -1.9198539428752617    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.761826547396935-0.03714162131300799j)    -1.8275795724784638    -1.7985027813319971    -2.0151172435967837    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.951095186807871-0.1384059941424152j)    -1.8262914987328749    -1.8790066240475918    -1.9611192518669702    -1.9032660709804547
-0.5737543705235603    -1.8722159944241143    -1.4097529967021196    -1.8722159944241143    (-1.9273064767663546+0.01451066051976638j)    -1.8686900595807223    -1.8705541473298262    -1.9138552979362382    -1.9032660709804547
