c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.8682189717824302+0.024705465530156293j)    -1.8636652786242422    -1.7708224117999247    -1.934378198961329    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.800081184707888-0.04853654338131221j)    -1.827213866510165    -1.8217729944194636    -1.9961482214562096    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.825791027524269+0.01136797659901624j)    -1.9079005805195104    -1.8675132015288465    -1.9819491031564151    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.86422782089306-0.23924499865960114j)    -1.9489992461917516    -1.9478399518623224    -2.0035549743532335    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.8502409014892414+0.12217117295154757j)    -1.8920058895039407    -1.8583166320622542    -1.7959217658186568    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.7888016357310752+0.11197102865670754j)    -1.8854591555397262    -1.8609366407235586    -1.8264154941465862    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.9263900610812734-0.013342155414186877j)    -1.79902573390678    -1.8478277520789688    -1.8650741465187923    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.8274740945380348-0.02093227794729174j)    -1.8511280598355748    -1.8713696731863805    -1.9114369512272742    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.8510079759054254+0.0519362936475889j)    -1.877941376130929    -1.845427856157817    -1.8879672328764896    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-2.039879613881004+0.030786343570681798j)    -1.931338580860388    -1.9882141692030288    -1.8595435952019286    -1.9080452386043698
0.6239571061234861    -1.8801886640651668    -1.4822425465176279    -1.8801886640651668    (-1.8399822793576526+0.01937998962704875j)    -1.9583580515301318    -1.9530885053041702    -1.886387708539054    -1.9080452386043698
