c0    e_fci    e_hf    ansatz_energy    HF+CS    HF+meas_diag    pauli_all    pauli_qbw    CCSD
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.943787117261535-0.06108503644884667j)    -3.069695855119321    -3.1261264262605493    -3.12212200992213    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.9786154079113007-0.01639902120827507j)    -3.0352597533596684    -3.1020856402066266    -3.071845845982802    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-3.022365421283047-0.054112590081727446j)    -2.9752889570980603    -3.0169067725647603    -3.2354206235833245    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.9458224192700873+0.07185050368004861j)    -2.9655610229861598    -3.158928602172753    -3.096215479963258    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.963996401781237+0.08679017356838312j)    -3.0056115867770283    -3.167288695203886    -3.062949624433431    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.9962096780641514-0.0037538477250139437j)    -2.9006838948164    -2.841801529146791    -2.9634742565168355    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.9565622235693283+0.03583123560643391j)    -3.1006834736398434    -3.0120732078906514    -3.1665486194769974    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.9845294209952873+0.05918063819519517j)    -2.9881657883692387    -2.8094150471346935    -3.38580284046134    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-2.991057416047236-0.05306346250326936j)    -3.0046945023918328    -2.982686051469543    -2.6125393465529503    -2.9998514912773033
0.7978995214713678    -2.995565425831945    -2.7501500441838953    -2.995565425831945    (-3.058459659696081+0.013078824872722656j)    -2.9404323695273518    -2.9846138021772592    -3.10445940670117    -2.9998514912773033
