E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.1045461335842    -368.13622641429316    -368.13622641421966    -368.1264259018439    -0.598176884182868    -0.5484525023506288    -0.5545351877143052    -0.48070592892201686
-368.1045461335842    -368.13622641429083    -368.13622641421966    -368.1380159954821    -0.598176884182868    -0.5484525043571173    -0.5545351877143052    -0.4790632249574804
-368.1045461335842    -368.13622641429043    -368.13622641421966    -368.1380643411794    -0.598176884182868    -0.54845250837398    -0.5545351877143052    -0.4642064609263382
-368.1045461335842    -368.13622641428657    -368.13622641421966    -368.13819996312066    -0.598176884182868    -0.5484525052560631    -0.5545351877143052    -0.48125653721319134
-368.1045461335842    -368.1362264142956    -368.13622641421966    -368.1303451873374    -0.598176884182868    -0.5484525064880844    -0.5545351877143052    -0.46070156361816894
-368.1045461335842    -368.13622641429373    -368.13622641421966    -368.129109483484    -0.598176884182868    -0.5484525084553613    -0.5545351877143052    -0.47674269318838286
-368.1045461335842    -368.1362264142746    -368.13622641421966    -368.13457927235083    -0.598176884182868    -0.5484525037390885    -0.5545351877143052    -0.4757402121541704
-368.1045461335842    -368.1362264142931    -368.13622641421966    -368.13173472073083    -0.598176884182868    -0.548452508708287    -0.5545351877143052    -0.4665751977726767
-368.1045461335842    -368.1362264142973    -368.13622641421966    -368.13560479222826    -0.598176884182868    -0.54845250897603    -0.5545351877143052    -0.4803083623567328
-368.1045461335842    -368.1362264142908    -368.13622641421966    -368.12541849706963    -0.598176884182868    -0.5484525088467921    -0.5545351877143052    -0.4746489895302711
-368.1045461335842    -368.1362264142821    -368.13622641421966    -368.137077149549    -0.598176884182868    -0.5484525039541369    -0.5545351877143052    -0.4918725943751266
-368.1045461335842    -368.13622641429026    -368.13622641421966    -368.13861956092387    -0.598176884182868    -0.5484525044782326    -0.5545351877143052    -0.4853256763487694
-368.1045461335842    -368.1362264142899    -368.13622641421966    -368.1297952026668    -0.598176884182868    -0.5484525070947162    -0.5545351877143052    -0.45815058320733015
-368.1045461335842    -368.13622641429316    -368.13622641421966    -368.1353792801431    -0.598176884182868    -0.5484525053055972    -0.5545351877143052    -0.4662894107926456
-368.1045461335842    -368.13622641427924    -368.13622641421966    -368.13546454433305    -0.598176884182868    -0.5484525094812229    -0.5545351877143052    -0.48111398680521233
-368.1045461335842    -368.13622641429276    -368.13622641421966    -368.14011470834345    -0.598176884182868    -0.5484525077517229    -0.5545351877143052    -0.46396427767935516
-368.1045461335842    -368.13622641428316    -368.13622641421966    -368.136782396891    -0.598176884182868    -0.548452511084046    -0.5545351877143052    -0.4648539254126667
-368.1045461335842    -368.1362264142977    -368.13622641421966    -368.1403525418601    -0.598176884182868    -0.5484525105656521    -0.5545351877143052    -0.4547614542569517
-368.1045461335842    -368.1362264142963    -368.13622641421966    -368.13182931745325    -0.598176884182868    -0.5484525071824898    -0.5545351877143052    -0.4825347093844666
-368.1045461335842    -368.13622641427736    -368.13622641421966    -368.13609137768555    -0.598176884182868    -0.5484525022591877    -0.5545351877143052    -0.45335017065823624
-368.1045461335842    -368.1362264142894    -368.13622641421966    -368.1399946881931    -0.598176884182868    -0.5484525074485934    -0.5545351877143052    -0.47020066684775136
-368.1045461335842    -368.13622641429043    -368.13622641421966    -368.13390250345236    -0.598176884182868    -0.5484525087137655    -0.5545351877143052    -0.4788169211196492
-368.1045461335842    -368.13622641428805    -368.13622641421966    -368.13725511546204    -0.598176884182868    -0.548452510439662    -0.5545351877143052    -0.48502584190907577
-368.1045461335842    -368.13622641428765    -368.13622641421966    -368.13364846645584    -0.598176884182868    -0.548452508401712    -0.5545351877143052    -0.4619411946011421
-368.1045461335842    -368.13622641429    -368.13622641421966    -368.1255835999935    -0.598176884182868    -0.5484525088774721    -0.5545351877143052    -0.47332131820852835
-368.1045461335842    -368.1362264142942    -368.13622641421966    -368.13841296508497    -0.598176884182868    -0.5484525102349596    -0.5545351877143052    -0.46376085087363317
-368.1045461335842    -368.13622641429237    -368.13622641421966    -368.13668857613925    -0.598176884182868    -0.5484525044539238    -0.5545351877143052    -0.4631983309250314
-368.1045461335842    -368.1362264142937    -368.13622641421966    -368.1404714943377    -0.598176884182868    -0.548452507133794    -0.5545351877143052    -0.45384119467880535
-368.1045461335842    -368.13622641427935    -368.13622641421966    -368.1421772292251    -0.598176884182868    -0.5484525100517996    -0.5545351877143052    -0.46822796334114797
-368.1045461335842    -368.13622641428105    -368.13622641421966    -368.1279167197598    -0.598176884182868    -0.5484525064683373    -0.5545351877143052    -0.4970439854177856
-368.1045461335842    -368.1362264142789    -368.13622641421966    -368.1227127701627    -0.598176884182868    -0.5484525076326685    -0.5545351877143052    -0.4927136400163964
-368.1045461335842    -368.1362264142872    -368.13622641421966    -368.13425882418494    -0.598176884182868    -0.5484525129387459    -0.5545351877143052    -0.4878828216171148
-368.1045461335842    -368.13622641428714    -368.13622641421966    -368.1347882394647    -0.598176884182868    -0.5484525083161987    -0.5545351877143052    -0.4770038923301949
-368.1045461335842    -368.1362264142881    -368.13622641421966    -368.1376723736448    -0.598176884182868    -0.5484525051161141    -0.5545351877143052    -0.49361575151659814
-368.1045461335842    -368.1362264142966    -368.13622641421966    -368.1364048784247    -0.598176884182868    -0.5484525082616261    -0.5545351877143052    -0.4723760671082834
-368.1045461335842    -368.1362264142956    -368.13622641421966    -368.129050391987    -0.598176884182868    -0.548452505827513    -0.5545351877143052    -0.47618812411968736
-368.1045461335842    -368.13622641429555    -368.13622641421966    -368.1379498566488    -0.598176884182868    -0.5484525055003064    -0.5545351877143052    -0.47131931040092695
-368.1045461335842    -368.1362264142901    -368.13622641421966    -368.1364092231689    -0.598176884182868    -0.5484525120374035    -0.5545351877143052    -0.495059877300049
-368.1045461335842    -368.13622641429464    -368.13622641421966    -368.1361477912141    -0.598176884182868    -0.5484525106977594    -0.5545351877143052    -0.45869921065980335
-368.1045461335842    -368.13622641429396    -368.13622641421966    -368.1316253049954    -0.598176884182868    -0.5484525067689155    -0.5545351877143052    -0.4550141060398541
-368.1045461335842    -368.13622641428805    -368.13622641421966    -368.1376521225956    -0.598176884182868    -0.5484525124680745    -0.5545351877143052    -0.47543703524557823
-368.1045461335842    -368.13622641429015    -368.13622641421966    -368.1300441427284    -0.598176884182868    -0.54845251177596    -0.5545351877143052    -0.46048412881785133
-368.1045461335842    -368.1362264142863    -368.13622641421966    -368.1460307209518    -0.598176884182868    -0.5484525130609488    -0.5545351877143052    -0.46036775136265773
-368.1045461335842    -368.136226414291    -368.13622641421966    -368.1331607597513    -0.598176884182868    -0.5484525056995017    -0.5545351877143052    -0.4677105191464898
-368.1045461335842    -368.13622641428924    -368.13622641421966    -368.1358410028444    -0.598176884182868    -0.5484525105971249    -0.5545351877143052    -0.4719268291699137
-368.1045461335842    -368.136226414292    -368.13622641421966    -368.1339928411121    -0.598176884182868    -0.5484525100227705    -0.5545351877143052    -0.4995124472641541
-368.1045461335842    -368.13622641429    -368.13622641421966    -368.1391301411952    -0.598176884182868    -0.548452505052346    -0.5545351877143052    -0.4585086320552512
-368.1045461335842    -368.1362264142875    -368.13622641421966    -368.1347961516066    -0.598176884182868    -0.5484525085726693    -0.5545351877143052    -0.4738612553243513
-368.1045461335842    -368.1362264142881    -368.13622641421966    -368.13927433183676    -0.598176884182868    -0.5484525045249321    -0.5545351877143052    -0.4796691262929136
-368.1045461335842    -368.13622641429697    -368.13622641421966    -368.1396369852856    -0.598176884182868    -0.5484525054047095    -0.5545351877143052    -0.45422587220421407
-368.1045461335842    -368.1362264142948    -368.13622641421966    -368.1406974389034    -0.598176884182868    -0.5484525092915309    -0.5545351877143052    -0.4508510428291049
-368.1045461335842    -368.1362264142922    -368.13622641421966    -368.14178172246153    -0.598176884182868    -0.5484525057568074    -0.5545351877143052    -0.45876682262984214
-368.1045461335842    -368.13622641429095    -368.13622641421966    -368.1334477365991    -0.598176884182868    -0.548452503198042    -0.5545351877143052    -0.4713739701642086
-368.1045461335842    -368.1362264142975    -368.13622641421966    -368.130321969168    -0.598176884182868    -0.5484525097762388    -0.5545351877143052    -0.4779531083053309
-368.1045461335842    -368.1362264142909    -368.13622641421966    -368.14478178675415    -0.598176884182868    -0.5484525080877732    -0.5545351877143052    -0.4777946819390271
-368.1045461335842    -368.1362264142922    -368.13622641421966    -368.1393063497372    -0.598176884182868    -0.5484525085198287    -0.5545351877143052    -0.46277378588920626
