E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.0860218292702    -368.1032625205276    -368.10326252041    -368.1058165066963    0.6195481686963582    0.593393275800403    0.6014117355441558    0.6385926703728407
-368.0860218292702    -368.1032625205433    -368.10326252041    -368.1064456652322    0.6195481686963582    0.5933932729679946    0.6014117355441558    0.640713232558073
-368.0860218292702    -368.1032625205409    -368.10326252041    -368.1058935626887    0.6195481686963582    0.593393271775999    0.6014117355441558    0.6305722667996806
-368.0860218292702    -368.10326252054256    -368.10326252041    -368.1070953749107    0.6195481686963582    0.5933932776581556    0.6014117355441558    0.6250720929835809
-368.0860218292702    -368.1032625205482    -368.10326252041    -368.108493854434    0.6195481686963582    0.593393276524322    0.6014117355441558    0.6364417362294742
-368.0860218292702    -368.10326252054296    -368.10326252041    -368.09885059758835    0.6195481686963582    0.5933932754159833    0.6014117355441558    0.6396986120004333
-368.0860218292702    -368.10326252054523    -368.10326252041    -368.1052776857073    0.6195481686963582    0.5933932762959641    0.6014117355441558    0.6390341476299339
-368.0860218292702    -368.10326252051397    -368.10326252041    -368.0961697311126    0.6195481686963582    0.5933932757047786    0.6014117355441558    0.6351318063304953
-368.0860218292702    -368.10326252054887    -368.10326252041    -368.1004294305992    0.6195481686963582    0.5933932734248797    0.6014117355441558    0.641301531850293
-368.0860218292702    -368.10326252053585    -368.10326252041    -368.10393957825164    0.6195481686963582    0.5933932776723644    0.6014117355441558    0.6278819184318746
-368.0860218292702    -368.10326252053005    -368.10326252041    -368.1068121776627    0.6195481686963582    0.593393278258245    0.6014117355441558    0.6351165437197832
-368.0860218292702    -368.1032625205397    -368.10326252041    -368.0986754433647    0.6195481686963582    0.5933932770470836    0.6014117355441558    0.6444783696590051
-368.0860218292702    -368.10326252054847    -368.10326252041    -368.1072844496033    0.6195481686963582    0.5933932732063956    0.6014117355441558    0.6330673760020767
-368.0860218292702    -368.10326252054114    -368.10326252041    -368.11051596067597    0.6195481686963582    0.5933932762273211    0.6014117355441558    0.6392471346237888
