E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.1059109019211    -368.13346611078475    -368.13346611119795    -368.13771034647255    -0.5933966464415725    -0.5570294636638762    -0.5608790550823338    -0.4881611377878604
-368.1059109019211    -368.13346611081226    -368.13346611119795    -368.1359203281032    -0.5933966464415725    -0.5570294604290771    -0.5608790550823338    -0.44631530241980644
-368.1059109019211    -368.13346611079595    -368.13346611119795    -368.1338787033615    -0.5933966464415725    -0.557029460124018    -0.5608790550823338    -0.5076067443075778
-368.1059109019211    -368.1334661108057    -368.13346611119795    -368.1221504499968    -0.5933966464415725    -0.557029465404695    -0.5608790550823338    -0.4743634461317081
-368.1059109019211    -368.13346611078947    -368.13346611119795    -368.1365194911525    -0.5933966464415725    -0.5570294648015361    -0.5608790550823338    -0.48173132862753687
-368.1059109019211    -368.1334661107911    -368.13346611119795    -368.13417191245367    -0.5933966464415725    -0.5570294631909255    -0.5608790550823338    -0.4965148543543605
-368.1059109019211    -368.13346611080266    -368.13346611119795    -368.1320191727115    -0.5933966464415725    -0.557029465595347    -0.5608790550823338    -0.4838488345985831
-368.1059109019211    -368.13346611080146    -368.13346611119795    -368.1416574285542    -0.5933966464415725    -0.5570294590546225    -0.5608790550823338    -0.5215797425549117
-368.1059109019211    -368.1334661107969    -368.13346611119795    -368.1372540758544    -0.5933966464415725    -0.5570294636941043    -0.5608790550823338    -0.4600512877120295
-368.1059109019211    -368.13346611079396    -368.13346611119795    -368.1427006407885    -0.5933966464415725    -0.5570294641726949    -0.5608790550823338    -0.47167035052671163
-368.1059109019211    -368.1334661108066    -368.13346611119795    -368.1402691129966    -0.5933966464415725    -0.5570294610462356    -0.5608790550823338    -0.46468808132923317
-368.1059109019211    -368.1334661108051    -368.13346611119795    -368.1364974824065    -0.5933966464415725    -0.557029462925754    -0.5608790550823338    -0.49436791346380177
