E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.0545032910551    -368.0926192446514    -368.09261924442427    -368.0701040284043    -0.5948105718535324    -0.5252204492439381    -0.5340962280816745    0.16828437079036965
-368.0545032910551    -368.09261924460515    -368.09261924442427    -368.0677643837918    -0.5948105718535324    -0.5252204543123367    -0.5340962280816745    0.4615201434995583
-368.0545032910551    -368.09261924466693    -368.09261924442427    -368.0728455397262    -0.5948105718535324    -0.5252204507153988    -0.5340962280816745    0.25575410813556726
-368.0545032910551    -368.09261924459327    -368.09261924442427    -368.0965758555334    -0.5948105718535324    -0.5252204596482191    -0.5340962280816745    0.40700628654480364
-368.0545032910551    -368.0926192446097    -368.09261924442427    -368.0931555815128    -0.5948105718535324    -0.525220455150759    -0.5340962280816745    0.35730701225835576
-368.0545032910551    -368.0926192446228    -368.09261924442427    -368.10092795544875    -0.5948105718535324    -0.5252204555842268    -0.5340962280816745    0.19519594663772397
-368.0545032910551    -368.0926192446701    -368.09261924442427    -368.08070044056353    -0.5948105718535324    -0.5252204496366982    -0.5340962280816745    0.5398709490000183
-368.0545032910551    -368.092619244604    -368.09261924442427    -368.09784350116325    -0.5948105718535324    -0.5252204534402645    -0.5340962280816745    0.31844184187552405
-368.0545032910551    -368.0926192446228    -368.09261924442427    -368.09715345897536    -0.5948105718535324    -0.5252204520724921    -0.5340962280816745    0.05442416022427835
-368.0545032910551    -368.0926192446141    -368.09261924442427    -368.0846328108306    -0.5948105718535324    -0.5252204504219968    -0.5340962280816745    0.3285945477079384
-368.0545032910551    -368.09261924461424    -368.09261924442427    -368.07020800035326    -0.5948105718535324    -0.5252204561353802    -0.5340962280816745    0.1325337139935541
-368.0545032910551    -368.092619244663    -368.09261924442427    -368.0768950306259    -0.5948105718535324    -0.5252204484479674    -0.5340962280816745    0.3911888306125253
-368.0545032910551    -368.09261924465176    -368.09261924442427    -368.0501056938237    -0.5948105718535324    -0.5252204501966902    -0.5340962280816745    0.07029141547410421
-368.0545032910551    -368.0926192446189    -368.09261924442427    -368.03538755315225    -0.5948105718535324    -0.5252204536965883    -0.5340962280816745    0.29381685506391875
-368.0545032910551    -368.09261924462726    -368.09261924442427    -368.11528991283427    -0.5948105718535324    -0.5252204541985622    -0.5340962280816745    0.23273984033069103
-368.0545032910551    -368.09261924463044    -368.09261924442427    -368.077424408011    -0.5948105718535324    -0.5252204532200481    -0.5340962280816745    0.19525683679463593
-368.0545032910551    -368.0926192446297    -368.09261924442427    -368.08090968873313    -0.5948105718535324    -0.5252204550299046    -0.5340962280816745    0.34661707099634903
-368.0545032910551    -368.0926192446544    -368.09261924442427    -368.0923429682192    -0.5948105718535324    -0.5252204516499008    -0.5340962280816745    0.3593617364344329
-368.0545032910551    -368.092619244621    -368.09261924442427    -368.09878924358355    -0.5948105718535324    -0.52522045584334    -0.5340962280816745    0.2616988620634364
-368.0545032910551    -368.0926192446186    -368.09261924442427    -368.08041731916416    -0.5948105718535324    -0.5252204536601911    -0.5340962280816745    0.3061103636302663
-368.0545032910551    -368.0926192446295    -368.09261924442427    -368.09019911826664    -0.5948105718535324    -0.5252204526408337    -0.5340962280816745    0.27302596070532975
-368.0545032910551    -368.0926192446479    -368.09261924442427    -368.07099312798687    -0.5948105718535324    -0.5252204516407497    -0.5340962280816745    0.3303946318865718
-368.0545032910551    -368.09261924456473    -368.09261924442427    -368.081822545727    -0.5948105718535324    -0.5252204583144838    -0.5340962280816745    0.14596066596269108
-368.0545032910551    -368.0926192446358    -368.09261924442427    -368.09480587429886    -0.5948105718535324    -0.5252204517036425    -0.5340962280816745    0.18597113385942798
-368.0545032910551    -368.0926192446129    -368.09261924442427    -368.05853541577306    -0.5948105718535324    -0.5252204574219737    -0.5340962280816745    0.2339172809584903
-368.0545032910551    -368.0926192446084    -368.09261924442427    -368.0828176278233    -0.5948105718535324    -0.5252204481948165    -0.5340962280816745    0.3331767250880628
-368.0545032910551    -368.0926192446334    -368.09261924442427    -368.08219561025754    -0.5948105718535324    -0.525220451102357    -0.5340962280816745    0.3538636439456865
-368.0545032910551    -368.0926192446179    -368.09261924442427    -368.09694222755934    -0.5948105718535324    -0.5252204535011922    -0.5340962280816745    0.3099787744563925
-368.0545032910551    -368.0926192445777    -368.09261924442427    -368.0754483130605    -0.5948105718535324    -0.5252204488666495    -0.5340962280816745    0.2973485010505116
-368.0545032910551    -368.0926192446594    -368.09261924442427    -368.0760365461823    -0.5948105718535324    -0.5252204541625134    -0.5340962280816745    0.3373826978124861
-368.0545032910551    -368.09261924461424    -368.09261924442427    -368.08028153613816    -0.5948105718535324    -0.5252204549015896    -0.5340962280816745    0.30014430969211797
-368.0545032910551    -368.09261924463186    -368.09261924442427    -368.1018792761188    -0.5948105718535324    -0.5252204508792833    -0.5340962280816745    0.12979186478608398
-368.0545032910551    -368.09261924467773    -368.09261924442427    -368.0771500235524    -0.5948105718535324    -0.5252204476238429    -0.5340962280816745    0.31639131233950923
-368.0545032910551    -368.0926192446452    -368.09261924442427    -368.0999139185054    -0.5948105718535324    -0.5252204547986574    -0.5340962280816745    0.32157890036728304
-368.0545032910551    -368.09261924465756    -368.09261924442427    -368.10391249500736    -0.5948105718535324    -0.5252204495531145    -0.5340962280816745    0.288056880897143
-368.0545032910551    -368.09261924463334    -368.09261924442427    -368.086527272795    -0.5948105718535324    -0.5252204518002634    -0.5340962280816745    0.07803130238867875
-368.0545032910551    -368.09261924461873    -368.09261924442427    -368.08170155960624    -0.5948105718535324    -0.5252204569568335    -0.5340962280816745    0.3488811699716973
-368.0545032910551    -368.09261924459594    -368.09261924442427    -368.0783697756586    -0.5948105718535324    -0.525220455818067    -0.5340962280816745    0.19143309270286135
-368.0545032910551    -368.0926192446105    -368.09261924442427    -368.08556086971697    -0.5948105718535324    -0.5252204482247381    -0.5340962280816745    0.58698129560815
-368.0545032910551    -368.09261924462453    -368.09261924442427    -368.0690166102168    -0.5948105718535324    -0.5252204514110769    -0.5340962280816745    0.23691244599073075
-368.0545032910551    -368.09261924466404    -368.09261924442427    -368.0772887181647    -0.5948105718535324    -0.5252204531610735    -0.5340962280816745    0.09206762576547409
-368.0545032910551    -368.09261924464084    -368.09261924442427    -368.0769600300334    -0.5948105718535324    -0.5252204570246541    -0.5340962280816745    0.137184657888879
-368.0545032910551    -368.0926192446181    -368.09261924442427    -368.09209381383755    -0.5948105718535324    -0.52522045213732    -0.5340962280816745    0.2467285308448255
-368.0545032910551    -368.0926192446271    -368.09261924442427    -368.07517078942266    -0.5948105718535324    -0.5252204546033338    -0.5340962280816745    0.5612971673659879
-368.0545032910551    -368.09261924461606    -368.09261924442427    -368.0903413700989    -0.5948105718535324    -0.5252204519319711    -0.5340962280816745    0.14956504936608203
-368.0545032910551    -368.09261924460657    -368.09261924442427    -368.085390892528    -0.5948105718535324    -0.525220454285541    -0.5340962280816745    0.2113334418541809
-368.0545032910551    -368.09261924463556    -368.09261924442427    -368.0911671139958    -0.5948105718535324    -0.5252204540263757    -0.5340962280816745    0.17183002821992863
-368.0545032910551    -368.0926192446479    -368.09261924442427    -368.0684271856438    -0.5948105718535324    -0.5252204555283294    -0.5340962280816745    0.3632791335209523
-368.0545032910551    -368.09261924464056    -368.09261924442427    -368.07428178386715    -0.5948105718535324    -0.5252204537790836    -0.5340962280816745    0.2491724458827837
-368.0545032910551    -368.0926192445715    -368.09261924442427    -368.0728794783788    -0.5948105718535324    -0.5252204527838533    -0.5340962280816745    0.24542534027352575
-368.0545032910551    -368.09261924462993    -368.09261924442427    -368.0856638883522    -0.5948105718535324    -0.5252204565756593    -0.5340962280816745    0.4805077076187839
-368.0545032910551    -368.09261924461697    -368.09261924442427    -368.1134664271483    -0.5948105718535324    -0.525220450129492    -0.5340962280816745    0.6137388066428584
-368.0545032910551    -368.09261924463124    -368.09261924442427    -368.0608212319216    -0.5948105718535324    -0.5252204525921041    -0.5340962280816745    0.40938306078357256
-368.0545032910551    -368.09261924464374    -368.09261924442427    -368.0825488510608    -0.5948105718535324    -0.5252204506184471    -0.5340962280816745    0.38520541163796135
-368.0545032910551    -368.092619244648    -368.09261924442427    -368.07216682205575    -0.5948105718535324    -0.52522045042606    -0.5340962280816745    0.46818807710853955
-368.0545032910551    -368.09261924461845    -368.09261924442427    -368.09443683262754    -0.5948105718535324    -0.5252204553604551    -0.5340962280816745    0.12399437190638277
-368.0545032910551    -368.0926192446091    -368.09261924442427    -368.0978345778612    -0.5948105718535324    -0.5252204502541812    -0.5340962280816745    0.2476895863102346
-368.0545032910551    -368.0926192446418    -368.09261924442427    -368.09081158316684    -0.5948105718535324    -0.5252204485091075    -0.5340962280816745    0.33728400410556364
-368.0545032910551    -368.0926192446157    -368.09261924442427    -368.0867410617312    -0.5948105718535324    -0.525220454079002    -0.5340962280816745    0.35964774574228014
-368.0545032910551    -368.09261924460935    -368.09261924442427    -368.08619705012495    -0.5948105718535324    -0.5252204545010484    -0.5340962280816745    0.21694790817100648
-368.0545032910551    -368.0926192446157    -368.09261924442427    -368.11932298514455    -0.5948105718535324    -0.5252204520791018    -0.5340962280816745    0.5344243665463875
-368.0545032910551    -368.0926192446394    -368.09261924442427    -368.0571906038439    -0.5948105718535324    -0.5252204532158127    -0.5340962280816745    0.4452734952916711
-368.0545032910551    -368.0926192446593    -368.09261924442427    -368.0865257549012    -0.5948105718535324    -0.5252204519338531    -0.5340962280816745    0.32779779485077204
-368.0545032910551    -368.0926192446539    -368.09261924442427    -368.08525881101554    -0.5948105718535324    -0.5252204511665806    -0.5340962280816745    0.30330680793679343
-368.0545032910551    -368.09261924466614    -368.09261924442427    -368.09815621293785    -0.5948105718535324    -0.5252204541110589    -0.5340962280816745    0.4033539962403687
-368.0545032910551    -368.0926192446101    -368.09261924442427    -368.0792876584278    -0.5948105718535324    -0.5252204529421994    -0.5340962280816745    0.10099529389420317
-368.0545032910551    -368.0926192446236    -368.09261924442427    -368.0974494439338    -0.5948105718535324    -0.5252204510468739    -0.5340962280816745    0.17993404476902483
-368.0545032910551    -368.09261924463675    -368.09261924442427    -368.0618911204409    -0.5948105718535324    -0.5252204514287507    -0.5340962280816745    0.46385918905782897
-368.0545032910551    -368.09261924463243    -368.09261924442427    -368.07470940871355    -0.5948105718535324    -0.5252204539658912    -0.5340962280816745    0.24002325842665215
-368.0545032910551    -368.09261924461936    -368.09261924442427    -368.12136331255726    -0.5948105718535324    -0.5252204541369003    -0.5340962280816745    0.3533142049942389
-368.0545032910551    -368.09261924466665    -368.09261924442427    -368.1159450602408    -0.5948105718535324    -0.525220451685159    -0.5340962280816745    0.21743843369989624
-368.0545032910551    -368.092619244653    -368.09261924442427    -368.07926229399425    -0.5948105718535324    -0.5252204516867728    -0.5340962280816745    0.1986358826182463
-368.0545032910551    -368.0926192446065    -368.09261924442427    -368.0936716486018    -0.5948105718535324    -0.5252204504528339    -0.5340962280816745    0.15067466978400318
-368.0545032910551    -368.0926192445941    -368.09261924442427    -368.08757806978184    -0.5948105718535324    -0.5252204514158697    -0.5340962280816745    0.4546135018465912
-368.0545032910551    -368.0926192446187    -368.09261924442427    -368.086017028617    -0.5948105718535324    -0.5252204526218918    -0.5340962280816745    0.3363653144499009
