E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.0860218292702    -368.1032625205432    -368.10326252041    -368.0916994988019    0.6195481686963582    0.5933932787419375    0.6014117355441558    1.0070776771524659
-368.0860218292702    -368.1032625205408    -368.10326252041    -368.08440488309924    0.6195481686963582    0.5933932794436607    0.6014117355441558    0.9437435407517365
-368.0860218292702    -368.1032625205457    -368.10326252041    -368.10248081426926    0.6195481686963582    0.5933932748343432    0.6014117355441558    0.9456878862039094
-368.0860218292702    -368.10326252055097    -368.10326252041    -368.09428986908057    0.6195481686963582    0.5933932756248984    0.6014117355441558    0.82783053056937
-368.0860218292702    -368.1032625205406    -368.10326252041    -368.10658394933    0.6195481686963582    0.593393277136285    0.6014117355441558    0.9292520919217714
-368.0860218292702    -368.1032625205521    -368.10326252041    -368.1125609986008    0.6195481686963582    0.593393273875701    0.6014117355441558    1.0040148647055285
-368.0860218292702    -368.103262520544    -368.10326252041    -368.1169141326686    0.6195481686963582    0.5933932750139306    0.6014117355441558    0.9667199413661178
-368.0860218292702    -368.10326251958276    -368.10326252041    -368.10296068584387    0.6195481686963582    0.5933932730512578    0.6014117355441558    1.00749463803523
-368.0860218292702    -368.1032625205416    -368.10326252041    -368.09899095519967    0.6195481686963582    0.5933932770799164    0.6014117355441558    0.8900720748455541
-368.0860218292702    -368.10326252054745    -368.10326252041    -368.0981663949756    0.6195481686963582    0.5933932776404579    0.6014117355441558    0.9356670306917094
-368.0860218292702    -368.103262520555    -368.10326252041    -368.10338133858136    0.6195481686963582    0.5933932729092123    0.6014117355441558    0.9458086064624215
-368.0860218292702    -368.10326252054904    -368.10326252041    -368.1053658628035    0.6195481686963582    0.5933932759084828    0.6014117355441558    0.9232327101384343
-368.0860218292702    -368.1032625216258    -368.10326252041    -368.106172000889    0.6195481686963582    0.5933932709512474    0.6014117355441558    0.9363070811024501
-368.0860218292702    -368.1032625205314    -368.10326252041    -368.09532353711455    0.6195481686963582    0.5933932733488358    0.6014117355441558    0.839847606756447
-368.0860218292702    -368.1032625205517    -368.10326252041    -368.0987962776663    0.6195481686963582    0.5933932756920026    0.6014117355441558    0.9659864167221918
-368.0860218292702    -368.1032625205344    -368.10326252041    -368.0951303294923    0.6195481686963582    0.5933932720579301    0.6014117355441558    0.9064550090335209
-368.0860218292702    -368.1032625205462    -368.10326252041    -368.10421679847525    0.6195481686963582    0.5933932725484588    0.6014117355441558    0.9202049875534462
-368.0860218292702    -368.1032625205494    -368.10326252041    -368.08081307131806    0.6195481686963582    0.5933932767607262    0.6014117355441558    0.933287370384362
-368.0860218292702    -368.10326252053505    -368.10326252041    -368.0791735746789    0.6195481686963582    0.5933932684808771    0.6014117355441558    0.9619063343416502
-368.0860218292702    -368.1032625205434    -368.10326252041    -368.12026007875284    0.6195481686963582    0.5933932745738736    0.6014117355441558    0.800051551865279
-368.0860218292702    -368.1032625205412    -368.10326252041    -368.0973362744754    0.6195481686963582    0.5933932752101894    0.6014117355441558    0.9112185358716789
-368.0860218292702    -368.10326252055165    -368.10326252041    -368.0899466207259    0.6195481686963582    0.5933932747740828    0.6014117355441558    0.9187606979837908
-368.0860218292702    -368.10326252053926    -368.10326252041    -368.0898938331086    0.6195481686963582    0.5933932752443261    0.6014117355441558    0.9148021261743866
-368.0860218292702    -368.1032625205497    -368.10326252041    -368.11141276929317    0.6195481686963582    0.5933932744514038    0.6014117355441558    0.9236888671724642
-368.0860218292702    -368.10326252053983    -368.10326252041    -368.1094529174088    0.6195481686963582    0.5933932757424374    0.6014117355441558    0.929296807306977
-368.0860218292702    -368.1032625205393    -368.10326252041    -368.10924469849715    0.6195481686963582    0.5933932766161689    0.6014117355441558    0.9329680976913887
-368.0860218292702    -368.10326252053767    -368.10326252041    -368.0964611131763    0.6195481686963582    0.5933932703459462    0.6014117355441558    0.9231901214771486
-368.0860218292702    -368.10326252054335    -368.10326252041    -368.12008689140106    0.6195481686963582    0.5933932743782928    0.6014117355441558    0.9777445213210691
-368.0860218292702    -368.1032625205411    -368.10326252041    -368.1071331193407    0.6195481686963582    0.5933932754582731    0.6014117355441558    0.9482180477373843
-368.0860218292702    -368.103262520535    -368.10326252041    -368.116016359647    0.6195481686963582    0.5933932736905777    0.6014117355441558    0.8977530040919163
-368.0860218292702    -368.10326252053545    -368.10326252041    -368.0744062257743    0.6195481686963582    0.5933932752370944    0.6014117355441558    0.863524443427169
-368.0860218292702    -368.10326252055245    -368.10326252041    -368.10645404428595    0.6195481686963582    0.5933932702706992    0.6014117355441558    1.0155362961077057
-368.0860218292702    -368.1032625205276    -368.10326252041    -368.1211705395841    0.6195481686963582    0.5933932781680847    0.6014117355441558    0.9052219995871609
-368.0860218292702    -368.10326252054483    -368.10326252041    -368.09690354034217    0.6195481686963582    0.5933932735346296    0.6014117355441558    0.9284378806375054
-368.0860218292702    -368.1032625205412    -368.10326252041    -368.0926342508096    0.6195481686963582    0.5933932757925443    0.6014117355441558    0.8803192795659
-368.0860218292702    -368.1032625205274    -368.10326252041    -368.0818003991022    0.6195481686963582    0.5933932804230554    0.6014117355441558    1.0981131891754263
-368.0860218292702    -368.1032625205512    -368.10326252041    -368.1149304060063    0.6195481686963582    0.593393274786194    0.6014117355441558    0.9122979553091799
-368.0860218292702    -368.10326252054415    -368.10326252041    -368.0877078601971    0.6195481686963582    0.5933932709448803    0.6014117355441558    0.9464242271190106
-368.0860218292702    -368.10326252054097    -368.10326252041    -368.1084212661876    0.6195481686963582    0.59339327922331    0.6014117355441558    0.841678030908284
-368.0860218292702    -368.10326252054546    -368.10326252041    -368.1185980109959    0.6195481686963582    0.5933932713927249    0.6014117355441558    1.0455160254790943
-368.0860218292702    -368.1032625205439    -368.10326252041    -368.1097883768727    0.6195481686963582    0.5933932717655335    0.6014117355441558    0.9557584296309364
-368.0860218292702    -368.1032625205364    -368.10326252041    -368.1267315747433    0.6195481686963582    0.5933932756210819    0.6014117355441558    1.109345410560083
-368.0860218292702    -368.10326252052243    -368.10326252041    -368.1137729209343    0.6195481686963582    0.5933932703239948    0.6014117355441558    0.9365172250653578
-368.0860218292702    -368.10326252054415    -368.10326252041    -368.0788712048134    0.6195481686963582    0.5933932735025832    0.6014117355441558    0.9977987301919156
-368.0860218292702    -368.1032625205344    -368.10326252041    -368.0977033657862    0.6195481686963582    0.5933932756245301    0.6014117355441558    0.9401700832542175
-368.0860218292702    -368.10326252054205    -368.10326252041    -368.083029550219    0.6195481686963582    0.5933932729120034    0.6014117355441558    0.9157033856767065
-368.0860218292702    -368.1032625205438    -368.10326252041    -368.0940104194504    0.6195481686963582    0.5933932724843575    0.6014117355441558    0.91114133522625
-368.0860218292702    -368.1032625205318    -368.10326252041    -368.0686607173241    0.6195481686963582    0.5933932762908705    0.6014117355441558    0.9199188155957788
-368.0860218292702    -368.1032625205215    -368.10326252041    -368.092435115547    0.6195481686963582    0.5933932814928756    0.6014117355441558    0.9388083718500189
-368.0860218292702    -368.103262520549    -368.10326252041    -368.0804763422008    0.6195481686963582    0.5933932723475607    0.6014117355441558    0.9476494708360608
-368.0860218292702    -368.10326252053443    -368.10326252041    -368.0970804556316    0.6195481686963582    0.5933932752339739    0.6014117355441558    1.0599052414293124
-368.0860218292702    -368.1032625205375    -368.10326252041    -368.06347494795904    0.6195481686963582    0.5933932795653931    0.6014117355441558    0.9038680220887336
-368.0860218292702    -368.10326252054466    -368.10326252041    -368.09480172172965    0.6195481686963582    0.5933932755441326    0.6014117355441558    0.9572244193261628
-368.0860218292702    -368.10326252055    -368.10326252041    -368.1021971386867    0.6195481686963582    0.5933932726124497    0.6014117355441558    0.8450958210887174
-368.0860218292702    -368.1032625205409    -368.10326252041    -368.10664009574026    0.6195481686963582    0.5933932771429031    0.6014117355441558    0.9164496688574522
-368.0860218292702    -368.10326252053807    -368.10326252041    -368.10492145979816    0.6195481686963582    0.5933932692197565    0.6014117355441558    0.9327292732279887
-368.0860218292702    -368.1032625205106    -368.10326252041    -368.1335692952352    0.6195481686963582    0.5933932729018486    0.6014117355441558    1.0013468739273852
-368.0860218292702    -368.1032625205533    -368.10326252041    -368.11107183540804    0.6195481686963582    0.5933932758499755    0.6014117355441558    1.043538689840566
