E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.0545032910551    -368.09261924463044    -368.09261924442427    -368.0856728714671    -0.5948105718535324    -0.5252204542736845    -0.5340962280816745    -0.438256600154038
-368.0545032910551    -368.09261924461265    -368.09261924442427    -368.09211591105776    -0.5948105718535324    -0.5252204597256036    -0.5340962280816745    -0.46009825996819936
-368.0545032910551    -368.0926192446712    -368.09261924442427    -368.0888584268464    -0.5948105718535324    -0.5252204533159872    -0.5340962280816745    -0.454760360359171
-368.0545032910551    -368.0926192446266    -368.09261924442427    -368.0766172543883    -0.5948105718535324    -0.5252204545288193    -0.5340962280816745    -0.4442858832366172
-368.0545032910551    -368.0926192446264    -368.09261924442427    -368.0894800248434    -0.5948105718535324    -0.5252204527431371    -0.5340962280816745    -0.45091523449541193
-368.0545032910551    -368.0926192446141    -368.09261924442427    -368.0836851409691    -0.5948105718535324    -0.5252204570298209    -0.5340962280816745    -0.42276102275665367
-368.0545032910551    -368.0926192446039    -368.09261924442427    -368.08751332953625    -0.5948105718535324    -0.5252204529332116    -0.5340962280816745    -0.4678455089397304
-368.0545032910551    -368.09261924460696    -368.09261924442427    -368.0832543334711    -0.5948105718535324    -0.5252204536041676    -0.5340962280816745    -0.43753662924403175
-368.0545032910551    -368.09261924461725    -368.09261924442427    -368.0904615269692    -0.5948105718535324    -0.5252204576543925    -0.5340962280816745    -0.45547898798326275
-368.0545032910551    -368.0926192446525    -368.09261924442427    -368.0833574724282    -0.5948105718535324    -0.5252204498951889    -0.5340962280816745    -0.4454738325000837
-368.0545032910551    -368.09261924467205    -368.09261924442427    -368.09224678462954    -0.5948105718535324    -0.5252204489908056    -0.5340962280816745    -0.4555540875153229
-368.0545032910551    -368.0926192446402    -368.09261924442427    -368.090921171593    -0.5948105718535324    -0.5252204527141647    -0.5340962280816745    -0.4444407800356374
-368.0545032910551    -368.0926192445877    -368.09261924442427    -368.0782393127549    -0.5948105718535324    -0.5252204554197611    -0.5340962280816745    -0.4467353591372937
-368.0545032910551    -368.0926192446085    -368.09261924442427    -368.0856325476198    -0.5948105718535324    -0.5252204526797052    -0.5340962280816745    -0.459463256206597
-368.0545032910551    -368.092619244562    -368.09261924442427    -368.088010378582    -0.5948105718535324    -0.5252204557880477    -0.5340962280816745    -0.4459793781086136
-368.0545032910551    -368.0926192446126    -368.09261924442427    -368.08802227067304    -0.5948105718535324    -0.5252204511369593    -0.5340962280816745    -0.47713894577233096
-368.0545032910551    -368.0926192445893    -368.09261924442427    -368.0896934163245    -0.5948105718535324    -0.5252204556589427    -0.5340962280816745    -0.45102587514336717
-368.0545032910551    -368.0926192446359    -368.09261924442427    -368.08495454068066    -0.5948105718535324    -0.5252204566041697    -0.5340962280816745    -0.4473369620061274
-368.0545032910551    -368.0926192446083    -368.09261924442427    -368.08659917866    -0.5948105718535324    -0.5252204499832581    -0.5340962280816745    -0.46341353853862405
-368.0545032910551    -368.0926192446175    -368.09261924442427    -368.08889573233694    -0.5948105718535324    -0.5252204527806842    -0.5340962280816745    -0.4276302195949767
-368.0545032910551    -368.0926192446324    -368.09261924442427    -368.08763190065383    -0.5948105718535324    -0.525220449580685    -0.5340962280816745    -0.4324133348385709
-368.0545032910551    -368.0926192446556    -368.09261924442427    -368.0853746939715    -0.5948105718535324    -0.5252204534841767    -0.5340962280816745    -0.4487666736625964
-368.0545032910551    -368.09261924462123    -368.09261924442427    -368.0878101753338    -0.5948105718535324    -0.5252204568286422    -0.5340962280816745    -0.45429806357537456
-368.0545032910551    -368.09261924456655    -368.09261924442427    -368.0847080621825    -0.5948105718535324    -0.525220461293054    -0.5340962280816745    -0.4390000846477555
-368.0545032910551    -368.0926192445982    -368.09261924442427    -368.08499006923427    -0.5948105718535324    -0.5252204514045756    -0.5340962280816745    -0.43469340375422066
-368.0545032910551    -368.09261924459076    -368.09261924442427    -368.09026189317876    -0.5948105718535324    -0.5252204503982206    -0.5340962280816745    -0.43471218335990974
-368.0545032910551    -368.0926192446651    -368.09261924442427    -368.08250064517324    -0.5948105718535324    -0.525220452430533    -0.5340962280816745    -0.46404198501232036
-368.0545032910551    -368.0926192446422    -368.09261924442427    -368.083122055459    -0.5948105718535324    -0.5252204509772711    -0.5340962280816745    -0.44092467805947866
-368.0545032910551    -368.0926192446413    -368.09261924442427    -368.08094392935277    -0.5948105718535324    -0.5252204503197982    -0.5340962280816745    -0.45241423178263185
