E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.0545032910551    -368.0926192446255    -368.09261924442427    -368.0947694164143    -0.5948105718535324    -0.5252204570308934    -0.5340962280816745    0.2620411779792023
-368.0545032910551    -368.09261924463317    -368.09261924442427    -368.1136773888103    -0.5948105718535324    -0.5252204564306332    -0.5340962280816745    0.42665180830144306
-368.0545032910551    -368.09261924463175    -368.09261924442427    -368.0710890875811    -0.5948105718535324    -0.5252204552293273    -0.5340962280816745    0.1889291647888967
-368.0545032910551    -368.092619244598    -368.09261924442427    -368.107300859811    -0.5948105718535324    -0.5252204526086058    -0.5340962280816745    0.23364068666824425
-368.0545032910551    -368.0926192445962    -368.09261924442427    -368.1104094276047    -0.5948105718535324    -0.5252204550698257    -0.5340962280816745    0.29186934348307936
-368.0545032910551    -368.09261924463215    -368.09261924442427    -368.0955622338849    -0.5948105718535324    -0.5252204516731949    -0.5340962280816745    0.28715659375272035
-368.0545032910551    -368.09261924467125    -368.09261924442427    -368.0954172819523    -0.5948105718535324    -0.5252204494347592    -0.5340962280816745    0.31873451937212594
-368.0545032910551    -368.09261924458167    -368.09261924442427    -368.08308490625416    -0.5948105718535324    -0.5252204557867474    -0.5340962280816745    0.3420195963939292
-368.0545032910551    -368.0926192446499    -368.09261924442427    -368.10282959603086    -0.5948105718535324    -0.5252204538031691    -0.5340962280816745    0.29422829507184584
-368.0545032910551    -368.0926192446482    -368.09261924442427    -368.09968297493606    -0.5948105718535324    -0.525220448023602    -0.5340962280816745    0.2102361741937534
-368.0545032910551    -368.0926192445948    -368.09261924442427    -368.09453909295075    -0.5948105718535324    -0.5252204519629433    -0.5340962280816745    0.4518687680289072
-368.0545032910551    -368.0926192446146    -368.09261924442427    -368.0981681672538    -0.5948105718535324    -0.5252204540151469    -0.5340962280816745    0.296369049707222
-368.0545032910551    -368.09261924464573    -368.09261924442427    -368.0943123742295    -0.5948105718535324    -0.5252204523326802    -0.5340962280816745    0.29588110467254014
