E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.1130795661378    -368.1424704786501    -368.14247047827797    -368.1408404319351    -0.5968470836180214    -0.5544887777007506    -0.5593563292359822    -0.4938137464113783
-368.1130795661378    -368.14247047864825    -368.14247047827797    -368.1482402628505    -0.5968470836180214    -0.5544887714170527    -0.5593563292359822    -0.4876831911737806
-368.1130795661378    -368.1424704786494    -368.14247047827797    -368.13494254635697    -0.5968470836180214    -0.5544887713367168    -0.5593563292359822    -0.49330920285984714
-368.1130795661378    -368.1424704786463    -368.14247047827797    -368.1441632167934    -0.5968470836180214    -0.5544887783707149    -0.5593563292359822    -0.4793849268875459
-368.1130795661378    -368.14247047864967    -368.14247047827797    -368.1393364120077    -0.5968470836180214    -0.5544887764369679    -0.5593563292359822    -0.47146901368015465
-368.1130795661378    -368.14247047864797    -368.14247047827797    -368.13786779110274    -0.5968470836180214    -0.5544887740883856    -0.5593563292359822    -0.47771692635890267
-368.1130795661378    -368.14247047864615    -368.14247047827797    -368.1443413080648    -0.5968470836180214    -0.5544887747811418    -0.5593563292359822    -0.45371494627508585
-368.1130795661378    -368.14247047865206    -368.14247047827797    -368.1470571012343    -0.5968470836180214    -0.554488772546829    -0.5593563292359822    -0.46956818677579076
-368.1130795661378    -368.14247047864586    -368.14247047827797    -368.14135156123206    -0.5968470836180214    -0.5544887730067226    -0.5593563292359822    -0.47203979747178515
-368.1130795661378    -368.1424704786541    -368.14247047827797    -368.1436583816079    -0.5968470836180214    -0.5544887746704532    -0.5593563292359822    -0.47223643012294125
-368.1130795661378    -368.1424704786463    -368.14247047827797    -368.1410816412605    -0.5968470836180214    -0.5544887778701791    -0.5593563292359822    -0.47988242291894606
-368.1130795661378    -368.14247047865246    -368.14247047827797    -368.1410537988856    -0.5968470836180214    -0.5544887731948978    -0.5593563292359822    -0.47691799012699676
-368.1130795661378    -368.14247047864916    -368.14247047827797    -368.14785053764825    -0.5968470836180214    -0.5544887761889501    -0.5593563292359822    -0.4612580259674478
-368.1130795661378    -368.1424704786398    -368.14247047827797    -368.1417800709989    -0.5968470836180214    -0.5544887705035798    -0.5593563292359822    -0.5062607957027474
-368.1130795661378    -368.1424704786493    -368.14247047827797    -368.1446214502745    -0.5968470836180214    -0.5544887763752532    -0.5593563292359822    -0.4736898599540436
-368.1130795661378    -368.1424704786448    -368.14247047827797    -368.1403552745296    -0.5968470836180214    -0.554488776961182    -0.5593563292359822    -0.4959415223650752
-368.1130795661378    -368.14247047865075    -368.14247047827797    -368.14486507276837    -0.5968470836180214    -0.5544887759813739    -0.5593563292359822    -0.48008249173094913
-368.1130795661378    -368.14247047864353    -368.14247047827797    -368.14408943532453    -0.5968470836180214    -0.554488770847543    -0.5593563292359822    -0.4713965255612241
-368.1130795661378    -368.14247047864956    -368.14247047827797    -368.13621808971186    -0.5968470836180214    -0.5544887723527797    -0.5593563292359822    -0.4770796103010052
-368.1130795661378    -368.14247047864774    -368.14247047827797    -368.139999392741    -0.5968470836180214    -0.5544887706603296    -0.5593563292359822    -0.4872890715205642
-368.1130795661378    -368.1424704786419    -368.14247047827797    -368.1420512211128    -0.5968470836180214    -0.5544887787250772    -0.5593563292359822    -0.46933262101498424
-368.1130795661378    -368.1424704786456    -368.14247047827797    -368.14422014745344    -0.5968470836180214    -0.5544887711267733    -0.5593563292359822    -0.4771027510934933
-368.1130795661378    -368.1424704786466    -368.14247047827797    -368.14023112000484    -0.5968470836180214    -0.5544887713909172    -0.5593563292359822    -0.4734488109106197
-368.1130795661378    -368.14247047865234    -368.14247047827797    -368.14582816683264    -0.5968470836180214    -0.5544887752678771    -0.5593563292359822    -0.4689915400926877
