E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.0545032910551    -368.0926192446474    -368.09261924442427    -368.0887494826985    -0.5948105718535324    -0.5252204534720766    -0.5340962280816745    -0.46319319764039607
-368.0545032910551    -368.0926192446559    -368.09261924442427    -368.09585331158917    -0.5948105718535324    -0.5252204523203217    -0.5340962280816745    -0.4465021199663903
-368.0545032910551    -368.0926192446329    -368.09261924442427    -368.08577295509696    -0.5948105718535324    -0.5252204494961594    -0.5340962280816745    -0.461292184634143
-368.0545032910551    -368.09261924461515    -368.09261924442427    -368.0891665113943    -0.5948105718535324    -0.5252204564796842    -0.5340962280816745    -0.4359042789418567
-368.0545032910551    -368.09261924463107    -368.09261924442427    -368.0926097851306    -0.5948105718535324    -0.5252204521623006    -0.5340962280816745    -0.4461775528198763
-368.0545032910551    -368.09261924459537    -368.09261924442427    -368.09540029979195    -0.5948105718535324    -0.5252204503912107    -0.5340962280816745    -0.4421005712727966
-368.0545032910551    -368.09261924465056    -368.09261924442427    -368.0932948449607    -0.5948105718535324    -0.5252204517392689    -0.5340962280816745    -0.42786264195717044
-368.0545032910551    -368.0926192445964    -368.09261924442427    -368.0866593578562    -0.5948105718535324    -0.5252204552012396    -0.5340962280816745    -0.4736749510517344
-368.0545032910551    -368.09261924466085    -368.09261924442427    -368.0941779760671    -0.5948105718535324    -0.5252204479943345    -0.5340962280816745    -0.4573070706474497
-368.0545032910551    -368.0926192446029    -368.09261924442427    -368.09986047902214    -0.5948105718535324    -0.5252204546208185    -0.5340962280816745    -0.43560515168736796
-368.0545032910551    -368.0926192446361    -368.09261924442427    -368.0933146343122    -0.5948105718535324    -0.5252204486552757    -0.5340962280816745    -0.45205399541091684
-368.0545032910551    -368.0926192446112    -368.09261924442427    -368.0969453188619    -0.5948105718535324    -0.5252204555674432    -0.5340962280816745    -0.4586027325006681
-368.0545032910551    -368.0926192446368    -368.09261924442427    -368.0838942774421    -0.5948105718535324    -0.525220455696225    -0.5340962280816745    -0.45778536012422993
-368.0545032910551    -368.09261924464874    -368.09261924442427    -368.09730357205797    -0.5948105718535324    -0.5252204491267409    -0.5340962280816745    -0.4680916839715257
-368.0545032910551    -368.09261924462896    -368.09261924442427    -368.0833296110926    -0.5948105718535324    -0.5252204546265009    -0.5340962280816745    -0.4563972301718289
-368.0545032910551    -368.09261924465284    -368.09261924442427    -368.0938336188549    -0.5948105718535324    -0.5252204527165386    -0.5340962280816745    -0.47140861265504785
-368.0545032910551    -368.09261924464636    -368.09261924442427    -368.09106350838124    -0.5948105718535324    -0.5252204563991044    -0.5340962280816745    -0.44249418248434946
-368.0545032910551    -368.0926192446089    -368.09261924442427    -368.0884512132386    -0.5948105718535324    -0.5252204515959139    -0.5340962280816745    -0.4570197169136101
-368.0545032910551    -368.09261924462146    -368.09261924442427    -368.0900495853361    -0.5948105718535324    -0.525220457689242    -0.5340962280816745    -0.4738517354201301
-368.0545032910551    -368.092619244593    -368.09261924442427    -368.0989232837949    -0.5948105718535324    -0.5252204506947016    -0.5340962280816745    -0.46939679405859036
-368.0545032910551    -368.0926192446395    -368.09261924442427    -368.1033237150228    -0.5948105718535324    -0.5252204542875826    -0.5340962280816745    -0.43275591275728964
-368.0545032910551    -368.0926192446301    -368.09261924442427    -368.09151368721166    -0.5948105718535324    -0.5252204524410065    -0.5340962280816745    -0.46384213561544496
-368.0545032910551    -368.0926192446268    -368.09261924442427    -368.1009620603373    -0.5948105718535324    -0.5252204516942632    -0.5340962280816745    -0.4470445197854431
-368.0545032910551    -368.0926192446186    -368.09261924442427    -368.0921913583548    -0.5948105718535324    -0.5252204572922298    -0.5340962280816745    -0.4351787001555412
-368.0545032910551    -368.092619244646    -368.09261924442427    -368.0955373210895    -0.5948105718535324    -0.5252204523178458    -0.5340962280816745    -0.4612533707283363
-368.0545032910551    -368.0926192446814    -368.09261924442427    -368.10121788397083    -0.5948105718535324    -0.5252204494856908    -0.5340962280816745    -0.43271400096244234
-368.0545032910551    -368.09261924464533    -368.09261924442427    -368.0984078714868    -0.5948105718535324    -0.5252204477650125    -0.5340962280816745    -0.44904639164712007
-368.0545032910551    -368.09261924458787    -368.09261924442427    -368.0905410323245    -0.5948105718535324    -0.5252204523360761    -0.5340962280816745    -0.43409310035292087
-368.0545032910551    -368.0926192446265    -368.09261924442427    -368.0935557791257    -0.5948105718535324    -0.525220449918197    -0.5340962280816745    -0.47454493398754316
-368.0545032910551    -368.092619244651    -368.09261924442427    -368.0971950368908    -0.5948105718535324    -0.5252204533278747    -0.5340962280816745    -0.4440134043848661
-368.0545032910551    -368.0926192446428    -368.09261924442427    -368.0965525225074    -0.5948105718535324    -0.525220453872403    -0.5340962280816745    -0.43473595732149306
-368.0545032910551    -368.09261924462885    -368.09261924442427    -368.0926683599965    -0.5948105718535324    -0.5252204574525681    -0.5340962280816745    -0.46186601854443826
-368.0545032910551    -368.09261924461725    -368.09261924442427    -368.09908205050476    -0.5948105718535324    -0.5252204570726915    -0.5340962280816745    -0.4411195066119431
-368.0545032910551    -368.09261924464863    -368.09261924442427    -368.0901949021026    -0.5948105718535324    -0.5252204536187283    -0.5340962280816745    -0.4679223603528233
-368.0545032910551    -368.0926192446551    -368.09261924442427    -368.0907306795083    -0.5948105718535324    -0.5252204515040699    -0.5340962280816745    -0.4377899704397229
-368.0545032910551    -368.09261924460196    -368.09261924442427    -368.0979934369821    -0.5948105718535324    -0.5252204543102457    -0.5340962280816745    -0.4522024918268356
-368.0545032910551    -368.0926192446475    -368.09261924442427    -368.08931720565744    -0.5948105718535324    -0.5252204479040651    -0.5340962280816745    -0.444219164676696
-368.0545032910551    -368.0926192446462    -368.09261924442427    -368.0934607537465    -0.5948105718535324    -0.5252204532873631    -0.5340962280816745    -0.45461478318824905
-368.0545032910551    -368.0926192446315    -368.09261924442427    -368.1006576407892    -0.5948105718535324    -0.5252204501064266    -0.5340962280816745    -0.443659408181752
-368.0545032910551    -368.09261924461856    -368.09261924442427    -368.0892157702454    -0.5948105718535324    -0.5252204531558845    -0.5340962280816745    -0.4508795140416219
-368.0545032910551    -368.09261924462754    -368.09261924442427    -368.09700970018207    -0.5948105718535324    -0.5252204502815855    -0.5340962280816745    -0.43879636003169636
-368.0545032910551    -368.09261924462896    -368.09261924442427    -368.0970510239107    -0.5948105718535324    -0.5252204547842989    -0.5340962280816745    -0.45253805119331336
-368.0545032910551    -368.0926192445963    -368.09261924442427    -368.0890203472707    -0.5948105718535324    -0.5252204529212553    -0.5340962280816745    -0.4722576950955069
-368.0545032910551    -368.0926192446506    -368.09261924442427    -368.09078610247735    -0.5948105718535324    -0.5252204497151112    -0.5340962280816745    -0.46428718746132
-368.0545032910551    -368.092619244606    -368.09261924442427    -368.088605952551    -0.5948105718535324    -0.5252204531111715    -0.5340962280816745    -0.48468129720605896
-368.0545032910551    -368.0926192446163    -368.09261924442427    -368.09124050593977    -0.5948105718535324    -0.5252204523149615    -0.5340962280816745    -0.4380867705785905
-368.0545032910551    -368.09261924464727    -368.09261924442427    -368.0961973134029    -0.5948105718535324    -0.5252204542522834    -0.5340962280816745    -0.4592822644868523
-368.0545032910551    -368.0926192446514    -368.09261924442427    -368.08747366392515    -0.5948105718535324    -0.5252204503653186    -0.5340962280816745    -0.4609660476501412
-368.0545032910551    -368.09261924463016    -368.09261924442427    -368.09515041620836    -0.5948105718535324    -0.5252204549569792    -0.5340962280816745    -0.47347581917032394
-368.0545032910551    -368.0926192446089    -368.09261924442427    -368.0896594848051    -0.5948105718535324    -0.52522045441414    -0.5340962280816745    -0.4559988496819696
-368.0545032910551    -368.09261924461765    -368.09261924442427    -368.0839602414799    -0.5948105718535324    -0.5252204537960121    -0.5340962280816745    -0.46516963822512986
-368.0545032910551    -368.09261924466296    -368.09261924442427    -368.1005100827157    -0.5948105718535324    -0.5252204528385084    -0.5340962280816745    -0.44589496559556074
-368.0545032910551    -368.0926192446477    -368.09261924442427    -368.0883844112706    -0.5948105718535324    -0.5252204529459717    -0.5340962280816745    -0.4408753193423475
-368.0545032910551    -368.0926192446277    -368.09261924442427    -368.0874619473318    -0.5948105718535324    -0.5252204565163086    -0.5340962280816745    -0.4650887033635449
-368.0545032910551    -368.0926192446258    -368.09261924442427    -368.0931265777749    -0.5948105718535324    -0.5252204509167391    -0.5340962280816745    -0.4594435130615502
-368.0545032910551    -368.0926192446339    -368.09261924442427    -368.0913825822    -0.5948105718535324    -0.525220454653007    -0.5340962280816745    -0.4491472747772802
