E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.09031218682475    -368.11079331974815    -368.1107933196533    -368.1035369323438    0.6149613365909589    0.5741994010239312    0.5883759622672534    0.977638038362041
-368.09031218682475    -368.11079331976777    -368.1107933196533    -368.11790247009407    0.6149613365909589    0.5741994051323152    0.5883759622672534    0.8422619878010442
-368.09031218682475    -368.1107933197724    -368.1107933196533    -368.11431505162307    0.6149613365909589    0.5741994015096004    0.5883759622672534    0.9006486239080317
-368.09031218682475    -368.11079331972627    -368.1107933196533    -368.10848064111275    0.6149613365909589    0.5741994047393676    0.5883759622672534    0.8933402735457706
-368.09031218682475    -368.11079331976293    -368.1107933196533    -368.1050538718856    0.6149613365909589    0.5741994056931488    0.5883759622672534    0.898059810318214
-368.09031218682475    -368.1107933197383    -368.1107933196533    -368.0885725959305    0.6149613365909589    0.5741994067549048    0.5883759622672534    0.9980001121726585
-368.09031218682475    -368.11079331977317    -368.1107933196533    -368.0906552567856    0.6149613365909589    0.5741994022742839    0.5883759622672534    0.9445273973351197
-368.09031218682475    -368.1107933197561    -368.1107933196533    -368.1307089367871    0.6149613365909589    0.5741994080390836    0.5883759622672534    0.918983984771831
-368.09031218682475    -368.11079331973434    -368.1107933196533    -368.12564780358076    0.6149613365909589    0.5741994046238867    0.5883759622672534    1.0183088749340372
-368.09031218682475    -368.1107933197352    -368.1107933196533    -368.1108797254869    0.6149613365909589    0.5741994059829748    0.5883759622672534    1.0209614925248207
-368.09031218682475    -368.1107933197295    -368.1107933196533    -368.106113790115    0.6149613365909589    0.574199404193008    0.5883759622672534    0.9649287378328952
-368.09031218682475    -368.1107933197535    -368.1107933196533    -368.1017450517381    0.6149613365909589    0.5741994068699334    0.5883759622672534    0.9782448553380628
-368.09031218682475    -368.11079331977436    -368.1107933196533    -368.1085770552765    0.6149613365909589    0.5741994021830817    0.5883759622672534    0.9041025426809837
-368.09031218682475    -368.11079331975293    -368.1107933196533    -368.1141902478672    0.6149613365909589    0.5741994013811272    0.5883759622672534    0.926189235551084
