E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.1045461335842    -368.1362264142816    -368.13622641421966    -368.12880466076297    -0.598176884182868    -0.5484525083693433    -0.5545351877143052    0.2774607605433112
-368.1045461335842    -368.1362264142872    -368.13622641421966    -368.1461420949789    -0.598176884182868    -0.548452505322335    -0.5545351877143052    0.34780048108974126
-368.1045461335842    -368.13622641429424    -368.13622641421966    -368.1315997507176    -0.598176884182868    -0.5484525047813661    -0.5545351877143052    0.5785264679319105
-368.1045461335842    -368.1362264142766    -368.13622641421966    -368.130226259186    -0.598176884182868    -0.5484525053711555    -0.5545351877143052    0.3345375059929387
-368.1045461335842    -368.1362264142928    -368.13622641421966    -368.1322936223103    -0.598176884182868    -0.54845250921548    -0.5545351877143052    0.08488499731491791
-368.1045461335842    -368.1362264142946    -368.13622641421966    -368.1119128802122    -0.598176884182868    -0.5484525090800021    -0.5545351877143052    0.3449282218714854
-368.1045461335842    -368.13622641428725    -368.13622641421966    -368.15200453047396    -0.598176884182868    -0.5484525056110374    -0.5545351877143052    0.08125313001009134
-368.1045461335842    -368.13622641429464    -368.13622641421966    -368.1301463403804    -0.598176884182868    -0.5484525101585536    -0.5545351877143052    0.1814245910884386
-368.1045461335842    -368.1362264142873    -368.13622641421966    -368.1369845057978    -0.598176884182868    -0.5484525037932426    -0.5545351877143052    0.4020118586496497
-368.1045461335842    -368.1362264142957    -368.13622641421966    -368.12572506852837    -0.598176884182868    -0.548452508514987    -0.5545351877143052    0.06837770821636566
-368.1045461335842    -368.13622641429424    -368.13622641421966    -368.11547827389825    -0.598176884182868    -0.5484525082706678    -0.5545351877143052    0.19030214176111043
-368.1045461335842    -368.1362264143014    -368.13622641421966    -368.1426903355332    -0.598176884182868    -0.548452506953361    -0.5545351877143052    0.4077100740143227
-368.1045461335842    -368.13622641428606    -368.13622641421966    -368.148294266555    -0.598176884182868    -0.5484525065687712    -0.5545351877143052    0.22664328938662573
-368.1045461335842    -368.13622641428776    -368.13622641421966    -368.13752679516    -0.598176884182868    -0.5484525061337439    -0.5545351877143052    0.28518863284758755
-368.1045461335842    -368.13622641429043    -368.13622641421966    -368.14933190643535    -0.598176884182868    -0.5484525082315695    -0.5545351877143052    0.09144344052521892
-368.1045461335842    -368.1362264142912    -368.13622641421966    -368.13902895105804    -0.598176884182868    -0.5484525095601698    -0.5545351877143052    0.3205626923180395
-368.1045461335842    -368.1362264142934    -368.13622641421966    -368.1539546838319    -0.598176884182868    -0.5484525063282527    -0.5545351877143052    0.2247381550734401
-368.1045461335842    -368.13622641427213    -368.13622641421966    -368.1237726634512    -0.598176884182868    -0.5484525108422605    -0.5545351877143052    0.23387195707079278
-368.1045461335842    -368.13622641427844    -368.13622641421966    -368.1392230992131    -0.598176884182868    -0.5484525078673422    -0.5545351877143052    0.17822153598208962
-368.1045461335842    -368.13622641429197    -368.13622641421966    -368.14199592219717    -0.598176884182868    -0.548452505265147    -0.5545351877143052    0.4805850765927678
-368.1045461335842    -368.1362264142934    -368.13622641421966    -368.1187438041065    -0.598176884182868    -0.5484525098665495    -0.5545351877143052    0.27432134776698786
-368.1045461335842    -368.1362264142933    -368.13622641421966    -368.10513429630527    -0.598176884182868    -0.5484525082764633    -0.5545351877143052    0.22691511669273648
-368.1045461335842    -368.1362264142654    -368.13622641421966    -368.1309592479642    -0.598176884182868    -0.5484525079835625    -0.5545351877143052    0.28955234815111125
-368.1045461335842    -368.13622641429555    -368.13622641421966    -368.1561031467717    -0.598176884182868    -0.5484525063626069    -0.5545351877143052    0.34882858034758496
-368.1045461335842    -368.1362264142827    -368.13622641421966    -368.1260018990639    -0.598176884182868    -0.5484525036611602    -0.5545351877143052    0.2722202157155835
-368.1045461335842    -368.1362264142955    -368.13622641421966    -368.1368760444008    -0.598176884182868    -0.5484525052039332    -0.5545351877143052    0.2997970529435645
-368.1045461335842    -368.1362264142953    -368.13622641421966    -368.15738958234954    -0.598176884182868    -0.5484525105905805    -0.5545351877143052    0.3479751106431143
-368.1045461335842    -368.13622641428844    -368.13622641421966    -368.14994217454097    -0.598176884182868    -0.5484525078660015    -0.5545351877143052    0.055290482716041645
-368.1045461335842    -368.1362264142955    -368.13622641421966    -368.1299495525633    -0.598176884182868    -0.5484525093373053    -0.5545351877143052    0.317968184937179
-368.1045461335842    -368.13622641428543    -368.13622641421966    -368.1607359097027    -0.598176884182868    -0.5484525025534192    -0.5545351877143052    0.11953022400954616
-368.1045461335842    -368.136226414286    -368.13622641421966    -368.1522907623489    -0.598176884182868    -0.5484525031861307    -0.5545351877143052    0.48676233678399505
-368.1045461335842    -368.13622641427776    -368.13622641421966    -368.1143112873189    -0.598176884182868    -0.5484525082786375    -0.5545351877143052    0.1450741398535789
