E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.04510495024135    -368.070772348904    -368.0707723488009    -368.05592214005276    0.6017019970707729    0.5379557809802235    0.5618446953002167    0.9082761166477356
-368.04510495024135    -368.07077234879716    -368.0707723488009    -368.05549184753795    0.6017019970707729    0.5379557776331383    0.5618446953002167    0.9037644171473126
-368.04510495024135    -368.0707723489655    -368.0707723488009    -368.05895110009516    0.6017019970707729    0.5379557843234155    0.5618446953002167    0.9366009506022019
-368.04510495024135    -368.0707723488936    -368.0707723488009    -368.04816529732517    0.6017019970707729    0.5379557759652036    0.5618446953002167    0.920308012484434
-368.04510495024135    -368.0707723488047    -368.0707723488009    -368.0280092694655    0.6017019970707729    0.537955786684861    0.5618446953002167    0.8972863476518085
-368.04510495024135    -368.0707723488235    -368.0707723488009    -368.0546018885094    0.6017019970707729    0.5379557851432679    0.5618446953002167    0.8952421032750378
-368.04510495024135    -368.07077234888214    -368.0707723488009    -368.069742682626    0.6017019970707729    0.5379557835540553    0.5618446953002167    0.9432697167808288
-368.04510495024135    -368.07077234896167    -368.0707723488009    -368.0672462576941    0.6017019970707729    0.5379557748218544    0.5618446953002167    0.9130240450889267
-368.04510495024135    -368.07077234889044    -368.0707723488009    -368.0379179189306    0.6017019970707729    0.5379557804609679    0.5618446953002167    0.8670965934599643
-368.04510495024135    -368.07077234887254    -368.0707723488009    -368.0433894957468    0.6017019970707729    0.5379557775630545    0.5618446953002167    1.0144192035052952
-368.04510495024135    -368.0707723487912    -368.0707723488009    -368.0574671121933    0.6017019970707729    0.5379557846266889    0.5618446953002167    1.0224801641909202
-368.04510495024135    -368.07077234888135    -368.0707723488009    -368.05836126115094    0.6017019970707729    0.5379557822142629    0.5618446953002167    0.9129974868586122
-368.04510495024135    -368.0707723489982    -368.0707723488009    -368.0522747197892    0.6017019970707729    0.5379557742766665    0.5618446953002167    0.9075054278636335
-368.04510495024135    -368.07077234887976    -368.0707723488009    -368.073001995669    0.6017019970707729    0.5379557819759584    0.5618446953002167    0.8475310792339146
-368.04510495024135    -368.07077234888897    -368.0707723488009    -368.0635542938578    0.6017019970707729    0.5379557850287415    0.5618446953002167    0.8867209187832009
-368.04510495024135    -368.0707723488971    -368.0707723488009    -368.05994433976946    0.6017019970707729    0.5379557780927493    0.5618446953002167    1.0036262069933437
-368.04510495024135    -368.0707723492584    -368.0707723488009    -368.05974925253236    0.6017019970707729    0.5379557649026818    0.5618446953002167    1.0371900058240182
-368.04510495024135    -368.07077234887413    -368.0707723488009    -368.04400321264103    0.6017019970707729    0.5379557846553015    0.5618446953002167    0.9893395480528655
-368.04510495024135    -368.0707723490106    -368.0707723488009    -368.05240204308365    0.6017019970707729    0.5379557815534015    0.5618446953002167    0.9118051021176551
-368.04510495024135    -368.07077234890096    -368.0707723488009    -368.05648585706996    0.6017019970707729    0.5379557803840427    0.5618446953002167    0.9368901268775192
-368.04510495024135    -368.0707723489614    -368.0707723488009    -368.05651244937144    0.6017019970707729    0.5379557753999781    0.5618446953002167    0.9531730839250123
-368.04510495024135    -368.07077234890886    -368.0707723488009    -368.0444777216387    0.6017019970707729    0.5379557776781283    0.5618446953002167    1.0626882597607965
-368.04510495024135    -368.0707723489435    -368.0707723488009    -368.0566710591435    0.6017019970707729    0.5379557825489915    0.5618446953002167    0.9092792295549116
-368.04510495024135    -368.0707723488573    -368.0707723488009    -368.05299933753776    0.6017019970707729    0.5379557892616715    0.5618446953002167    0.9300897321429945
-368.04510495024135    -368.0707723488453    -368.0707723488009    -368.07594198394906    0.6017019970707729    0.5379557826349077    0.5618446953002167    0.9945120168623954
-368.04510495024135    -368.0707723487044    -368.0707723488009    -368.055642636683    0.6017019970707729    0.5379557853183727    0.5618446953002167    0.9545702215107428
-368.04510495024135    -368.07077234882064    -368.0707723488009    -368.06665247621777    0.6017019970707729    0.537955782076947    0.5618446953002167    0.940098440864502
-368.04510495024135    -368.0707723488759    -368.0707723488009    -368.0627841859037    0.6017019970707729    0.5379557771886906    0.5618446953002167    0.8783619076411242
