E_HF    E_int_FCI_emb    E_FCI_emb    E_CS_emb    Sz_HF    Sz_int_FCI_emb    Sz_FCI_emb    Sz_CS_emb
-368.09031218682475    -368.11079331975515    -368.1107933196533    -368.0844707816075    0.6149613365909589    0.574199401084968    0.5883759622672534    0.9252653715163269
-368.09031218682475    -368.1107933197515    -368.1107933196533    -368.0950090031662    0.6149613365909589    0.5741994063263042    0.5883759622672534    0.940214055155816
-368.09031218682475    -368.11079331980176    -368.1107933196533    -368.1288421299402    0.6149613365909589    0.5741994069358392    0.5883759622672534    0.9329235890486641
-368.09031218682475    -368.1107933197262    -368.1107933196533    -368.08495976091183    0.6149613365909589    0.5741994037820941    0.5883759622672534    1.0073878945594552
-368.09031218682475    -368.1107933197748    -368.1107933196533    -368.1090970787401    0.6149613365909589    0.5741994051679673    0.5883759622672534    0.8920376105866001
-368.09031218682475    -368.1107933197211    -368.1107933196533    -368.09097743634464    0.6149613365909589    0.5741994095691059    0.5883759622672534    0.9151272560849427
-368.09031218682475    -368.1107933197557    -368.1107933196533    -368.1021509664071    0.6149613365909589    0.5741994064467146    0.5883759622672534    0.9435798434337166
-368.09031218682475    -368.110793319749    -368.1107933196533    -368.11595834434064    0.6149613365909589    0.5741994076239336    0.5883759622672534    0.8876571553324685
-368.09031218682475    -368.1107933197747    -368.1107933196533    -368.1310381301463    0.6149613365909589    0.5741994037798284    0.5883759622672534    0.9497878256442129
-368.09031218682475    -368.11079331974815    -368.1107933196533    -368.10767767987454    0.6149613365909589    0.574199402707814    0.5883759622672534    0.9343951076606197
-368.09031218682475    -368.11079331976777    -368.1107933196533    -368.1081162489501    0.6149613365909589    0.5741994036129884    0.5883759622672534    0.8427251812773269
-368.09031218682475    -368.11079331974696    -368.1107933196533    -368.11214954876743    0.6149613365909589    0.5741994062347974    0.5883759622672534    1.013627985635824
-368.09031218682475    -368.1107933197469    -368.1107933196533    -368.10852088302124    0.6149613365909589    0.5741994076028772    0.5883759622672534    0.944488393596631
-368.09031218682475    -368.11079331970484    -368.1107933196533    -368.0994745667698    0.6149613365909589    0.574199405477741    0.5883759622672534    0.9010171790102596
-368.09031218682475    -368.110793319747    -368.1107933196533    -368.11660759269444    0.6149613365909589    0.5741994056872696    0.5883759622672534    0.9547659942880251
-368.09031218682475    -368.11079331975213    -368.1107933196533    -368.08047810684656    0.6149613365909589    0.5741994052070125    0.5883759622672534    1.0503492564377372
-368.09031218682475    -368.11079331976833    -368.1107933196533    -368.0775826868701    0.6149613365909589    0.5741994024999181    0.5883759622672534    1.024415792187173
-368.09031218682475    -368.1107933197812    -368.1107933196533    -368.08740636102135    0.6149613365909589    0.5741994047011115    0.5883759622672534    0.9716506535986943
-368.09031218682475    -368.11079331975264    -368.1107933196533    -368.11072344566765    0.6149613365909589    0.5741994029286419    0.5883759622672534    0.8534335312336049
-368.09031218682475    -368.1107933197584    -368.1107933196533    -368.10067795947197    0.6149613365909589    0.5741994065375453    0.5883759622672534    0.7955982516871064
-368.09031218682475    -368.1107933197781    -368.1107933196533    -368.09532200894853    0.6149613365909589    0.5741994046856722    0.5883759622672534    0.8742236398824704
-368.09031218682475    -368.11079331975054    -368.1107933196533    -368.11083959023046    0.6149613365909589    0.5741994046476907    0.5883759622672534    0.8334681501608091
-368.09031218682475    -368.11079331977345    -368.1107933196533    -368.086695318284    0.6149613365909589    0.5741994070354121    0.5883759622672534    0.8425739770845011
-368.09031218682475    -368.1107933197663    -368.1107933196533    -368.0945600168613    0.6149613365909589    0.5741994050164662    0.5883759622672534    0.8617194705856747
-368.09031218682475    -368.11079331972064    -368.1107933196533    -368.1102238729234    0.6149613365909589    0.5741994083250925    0.5883759622672534    0.8889224686444493
-368.09031218682475    -368.1107933197678    -368.1107933196533    -368.11809054955955    0.6149613365909589    0.5741994060662657    0.5883759622672534    0.9997895890448982
-368.09031218682475    -368.11079331977425    -368.1107933196533    -368.1097613458454    0.6149613365909589    0.5741994045203711    0.5883759622672534    0.9136034784259851
-368.09031218682475    -368.11079331974156    -368.1107933196533    -368.1111220949873    0.6149613365909589    0.5741994017559423    0.5883759622672534    0.9536705713520833
