HF    CCSD    FCI    CS_CCSD    FCI_CCSD    FCI_CCSDT    Pauli_group_qwc     e_fci    e_cs_ccsd    e_fci_ccsd    fci_rdm_energy    qwc_rdm_energy    ci_sd_rdm_energy    ci_sdt_rdm_energy    cs_sd_rdm_energy    c0    c10    c01    c2    e_proj
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.04028921727494647     0.03782527060808957    0.03951705765231933    0.04644674662264503    -2.995565425831945    -3.0077075020566184    -2.9955654258319444    -2.99556542583195    (-3.084274823213761+1.1102230246251565e-16j)    -2.9996599854566464    -3.0025232453427133    -3.018083229395069    0.7909350137103565    0.003516569160624032    -0.0027839505854940346    -0.3078463252696293    -3.0077075020566184
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.03915821786009265     0.03782527060808957    0.03951705765231933    0.013562295612693027    -2.995565425831945    -2.99731041964987    -2.9955654258319444    -2.99556542583195    (-3.081711046758861-4.3288872570474075e-17j)    -2.9996599854566464    -3.0025232453427133    -3.010711202005319    0.8038291006326447    -0.006593567176170062    -0.0013187134352340057    -0.3087254675597853    -2.9973104196498705
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.0409069728869538     0.03782527060808957    0.03951705765231933    0.04498247416241449    -2.995565425831945    -2.994834607992914    -2.9955654258319444    -2.99556542583195    (-3.3321073573917284-1.971300894703455e-17j)    -2.9996599854566464    -3.0025232453427133    -3.0078233904858678    0.7909350137103565    0.005714424886014043    -0.00849837547150808    -0.3050623746841353    -2.994834607992914
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.03665001353078329     0.03782527060808957    0.03951705765231933    0.03127620990000902    -2.995565425831945    -2.995615128181494    -2.9955654258319444    -2.99556542583195    (-3.0662676278384247-3.5681840513921195e-18j)    -2.9996599854566464    -3.0025232453427133    -3.007937323040018    0.7928398220056945    0.024176412979290254    0.00659356717617006    -0.281325532849923    -2.995615128181494
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.035119871500369666     0.03782527060808957    0.03951705765231933    0.03437754010125505    -2.995565425831945    -2.998757478520719    -2.9955654258319444    -2.99556542583195    (-3.361177792184387+2.4444557321567513e-17j)    -2.9996599854566464    -3.0025232453427133    -3.019393840744467    0.8019242923373067    -0.005421377455962032    0.0011721897202080084    -0.31224203672040934    -2.998757478520719
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.03740340029688486     0.03782527060808957    0.03951705765231933    0.026421674753605517    -2.995565425831945    -2.998851275951873    -2.9955654258319444    -2.99556542583195    (-2.6372745174544345+5.914435468166196e-18j)    -2.9996599854566464    -3.0025232453427133    -3.0190526938825295    0.7925467745756425    0.002783950585494019    0.0026374268704680176    -0.2841094834354171    -2.9988512759518726
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.03641460131616024     0.03782527060808957    0.03951705765231933    0.018416736227170393    -2.995565425831945    -3.0044156444232843    -2.9955654258319444    -2.99556542583195    (-2.994444903002279-7.78262453922576e-17j)    -2.9996599854566464    -3.0025232453427133    -3.008093109350388    0.8017777686222807    -0.007472709466326068    -0.012601039492236127    -0.3081393726996813    -3.0044156444232843
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.029724006016081286     0.03782527060808957    0.03951705765231933    0.03353875894990457    -2.995565425831945    -2.9987107635032206    -2.9955654258319444    -2.99556542583195    (-3.1447329773721755-1.5968309783978946e-17j)    -2.9996599854566464    -3.0025232453427133    -3.0183156599602183    0.7786270216481723    0.006740090891196068    0.024615984124368266    -0.30359713753387524    -2.9987107635032206
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.035228188837935916     0.03782527060808957    0.03951705765231933    0.0193440981522584    -2.995565425831945    -2.9925414661267355    -2.9955654258319444    -2.99556542583195    (-3.230113607723837+2.6883153137795192e-17j)    -2.9996599854566464    -3.0025232453427133    -3.007357117714818    0.8051478140678786    0.0024909031554420304    0.009817088906742093    -0.3242569813525415    -2.9925414661267355
-9.841126344199767e-06    0.04424742345846258    0.01902612610443524    0.04210226779761275     0.03782527060808957    0.03951705765231933    0.03120566189365988    -2.995565425831945    -3.002815390355331    -2.9955654258319444    -2.99556542583195    (-3.243153575181042-1.8923529577852673e-17j)    -2.9996599854566464    -3.0025232453427133    -3.0242277422525987    0.7808248773735624    -0.013333658067366142    -0.004688758880832043    -0.31136289443025333    -3.002815390355331
